Source: Hedge Fund Research Inc. Copyright 2023 HFR Inc. - www.hfr.com

Name,Ticker,Strategy,Substrategy,Region,Currency
HFRX Macro/CTA Index,HFRXM,,Macro,Global,USD
Date,Daily ROR,Index Value
10/16/2017,0.4214%,1144.87
10/13/2017,0.2931%,1140.06
10/12/2017,-0.1029%,1136.73
10/11/2017,0.2634%,1137.9
10/10/2017,0.1866%,1134.91
10/09/2017,0.0007%,1132.8
10/06/2017,-0.6202%,1132.79
10/05/2017,-0.0815%,1139.86
10/04/2017,0.3529%,1140.79
10/03/2017,0.3745%,1136.78
10/02/2017,-0.154%,1132.54
09/29/2017,-0.0426%,1134.28
09/28/2017,0.0322%,1134.77
09/27/2017,-0.0896%,1134.4
09/26/2017,-0.4718%,1135.42
09/25/2017,-0.0291%,1140.8
09/22/2017,0.0347%,1141.13
09/21/2017,-0.239%,1140.74
09/20/2017,0.039%,1143.47
09/19/2017,0.1842%,1143.02
09/18/2017,-0.2218%,1140.92
09/15/2017,0.0432%,1143.46
09/14/2017,-0.0402%,1142.96
09/13/2017,-0.5328%,1143.42
09/12/2017,-0.119%,1149.55
09/11/2017,-0.0628%,1150.92
09/08/2017,-0.2002%,1151.64
09/07/2017,0.6874%,1153.95
09/06/2017,-0.3386%,1146.07
09/05/2017,0.4057%,1149.97
09/01/2017,-0.0708%,1145.32
08/31/2017,0.2037%,1146.13
08/30/2017,-0.0552%,1143.8
08/29/2017,0.3024%,1144.43
08/28/2017,0.0999%,1140.98
08/25/2017,0.2845%,1139.84
08/24/2017,-0.0642%,1136.61
08/23/2017,0.1411%,1137.34
08/22/2017,0.0484%,1135.74
08/21/2017,0.1556%,1135.19
08/18/2017,0.0028%,1133.42
08/17/2017,-0.4918%,1133.39
08/16/2017,0.9118%,1138.99
08/15/2017,-0.1572%,1128.7
08/14/2017,0.2381%,1130.48
08/11/2017,0.002%,1127.79
08/10/2017,-0.182%,1127.77
08/09/2017,-0.335%,1129.83
08/08/2017,-0.0117%,1133.62
08/07/2017,-0.08%,1133.76
08/04/2017,-0.1973%,1134.66
08/03/2017,-0.3276%,1136.91
08/02/2017,0.1849%,1140.64
08/01/2017,0.0963%,1138.54
07/31/2017,0.1235%,1137.44
07/28/2017,0.0666%,1136.04
07/27/2017,-0.39%,1135.29
07/26/2017,0.3426%,1139.73
07/25/2017,0.3609%,1135.84
07/24/2017,-0.0674%,1131.75
07/21/2017,-0.0682%,1132.52
07/20/2017,0.2818%,1133.29
07/19/2017,-0.0941%,1130.11
07/18/2017,-0.242%,1131.17
07/17/2017,0.0479%,1133.91
07/14/2017,0.0725%,1133.37
07/13/2017,0.179%,1132.55
07/12/2017,0.2726%,1130.53
07/11/2017,0.2717%,1127.45
07/10/2017,-0.0256%,1124.4
07/07/2017,0.1979%,1124.69
07/06/2017,-0.0597%,1122.47
07/05/2017,-0.1691%,1123.14
07/03/2017,-0.1593%,1125.04
06/30/2017,-0.9208%,1126.83
06/29/2017,-0.2429%,1137.31
06/28/2017,0.1161%,1140.07
06/27/2017,-0.6904%,1138.75
06/26/2017,0.2073%,1146.67
06/23/2017,-0.0516%,1144.3
06/22/2017,0.3181%,1144.89
06/21/2017,0.0873%,1141.26
06/20/2017,0.1589%,1140.26
06/19/2017,0.1263%,1138.45
06/16/2017,0.2905%,1137.02
06/15/2017,-0.8286%,1133.72
06/14/2017,0.574%,1143.2
06/13/2017,0.1366%,1136.67
06/12/2017,-0.307%,1135.12
06/09/2017,-0.2767%,1138.62
06/08/2017,-0.1026%,1141.77
06/07/2017,0.0212%,1142.95
06/06/2017,-0.1177%,1142.7
06/05/2017,-0.035%,1144.05
06/02/2017,0.7428%,1144.45
06/01/2017,0.401%,1136.01
05/31/2017,0.2511%,1131.48
05/30/2017,-0.0856%,1128.64
05/26/2017,-0.0817%,1129.61
05/25/2017,0.3979%,1130.53
05/24/2017,0.2849%,1126.05
05/23/2017,0.0867%,1122.85
05/22/2017,0.1403%,1121.88
05/19/2017,0.1385%,1120.31
05/18/2017,-0.3475%,1118.76
05/17/2017,-0.5598%,1122.66
05/16/2017,-0.1013%,1128.98
05/15/2017,0.1947%,1130.13
05/12/2017,0.3421%,1127.93
05/11/2017,0.117%,1124.08
05/10/2017,-0.1314%,1122.77
05/09/2017,0.1337%,1124.25
05/08/2017,-0.1986%,1122.75
05/05/2017,0.027%,1124.98
05/04/2017,0.1159%,1124.68
05/03/2017,-0.2758%,1123.37
05/02/2017,0.3007%,1126.48
05/01/2017,-0.2585%,1123.1
04/28/2017,-0.1861%,1126.01
04/27/2017,0.2589%,1128.11
04/26/2017,0.0696%,1125.2
04/25/2017,-0.1733%,1124.42
04/24/2017,0.1878%,1126.37
04/21/2017,0.0184%,1124.26
04/20/2017,0.2183%,1124.05
04/19/2017,-0.2561%,1121.6
04/18/2017,-0.3773%,1124.48
04/17/2017,0.1187%,1128.74
04/13/2017,0.2286%,1127.4
04/12/2017,-0.1169%,1124.83
04/11/2017,-0.0374%,1126.15
04/10/2017,-0.202%,1126.57
04/07/2017,0.1032%,1128.85
04/06/2017,0.032%,1127.69
04/05/2017,0.1032%,1127.33
04/04/2017,0.0178%,1126.16
04/03/2017,-0.0719%,1125.96
03/31/2017,-0.3859%,1126.77
03/30/2017,-0.0509%,1131.14
03/29/2017,0.095%,1131.72
03/28/2017,0.15%,1130.64
03/27/2017,-0.2193%,1128.95
03/24/2017,0.088%,1131.43
03/23/2017,0.2878%,1130.43
03/22/2017,-0.37%,1127.19
03/21/2017,-0.0404%,1131.38
03/20/2017,0.1263%,1131.83
03/17/2017,-0.2177%,1130.41
03/16/2017,0.33%,1132.87
03/15/2017,-0.1587%,1129.15
03/14/2017,-0.1164%,1130.94
03/13/2017,0.2587%,1132.26
03/10/2017,-0.0683%,1129.34
03/09/2017,-0.3436%,1130.11
03/08/2017,-0.1832%,1134.01
03/07/2017,0.26%,1136.09
03/06/2017,-0.1808%,1133.14
03/03/2017,-0.15%,1135.19
03/02/2017,-0.7229%,1136.9
03/01/2017,0.6474%,1145.18
02/28/2017,-0.1956%,1137.81
02/27/2017,0.1954%,1140.04
02/24/2017,-0.5356%,1137.82
02/23/2017,0.2525%,1143.95
02/22/2017,-0.2973%,1141.07
02/21/2017,0.5564%,1144.47
02/17/2017,0.1448%,1138.14
02/16/2017,-0.3943%,1136.49
02/15/2017,0.5712%,1140.99
02/14/2017,-0.2189%,1134.51
02/13/2017,0.0405%,1137
02/10/2017,0.448%,1136.54
02/09/2017,0.3108%,1131.47
02/08/2017,0.0589%,1127.96
02/07/2017,0.1908%,1127.3
02/06/2017,-0.2721%,1125.15
02/03/2017,0.1292%,1128.22
02/02/2017,-0.031%,1126.77
02/01/2017,0.2286%,1127.12
01/31/2017,-0.3466%,1124.55
01/30/2017,-0.6056%,1128.46
01/27/2017,0.1542%,1135.33
01/26/2017,0.4268%,1133.59
01/25/2017,-0.0868%,1128.77
01/24/2017,0.7294%,1129.75
01/23/2017,-0.1903%,1121.57
01/20/2017,0.0954%,1123.71
01/19/2017,0.2196%,1122.64
01/18/2017,0.4738%,1120.18
01/17/2017,-1.4623%,1114.89
01/13/2017,0.1734%,1131.44
01/12/2017,-0.0819%,1129.48
01/11/2017,0.1746%,1130.41
01/10/2017,-0.0504%,1128.44
01/09/2017,-0.3479%,1129
01/06/2017,0.5185%,1132.95
01/05/2017,-0.709%,1127.1
01/04/2017,-0.0612%,1135.15
01/03/2017,0.0426%,1135.85
12/30/2016,0.1497%,1135.36
12/29/2016,-0.718%,1133.67
12/28/2016,0.1232%,1141.86
12/27/2016,0.0201%,1140.46
12/23/2016,0.116%,1140.23
12/22/2016,0.0195%,1138.91
12/21/2016,-0.0005%,1138.69
12/20/2016,0.2054%,1138.69
12/19/2016,-0.1182%,1136.36
12/16/2016,-0.2365%,1137.7
12/15/2016,0.605%,1140.4
12/14/2016,-0.0957%,1133.54
12/13/2016,-0.0623%,1134.63
12/12/2016,-0.0729%,1135.34
12/09/2016,0.6223%,1136.16
12/08/2016,0.4402%,1129.14
12/07/2016,0.0077%,1124.19
12/06/2016,0.1103%,1124.1
12/05/2016,0.2512%,1122.86
12/02/2016,-0.7776%,1120.05
12/01/2016,-0.0991%,1128.83
11/30/2016,0.4154%,1129.95
11/29/2016,0.1155%,1125.27
11/28/2016,-0.3148%,1123.97
11/25/2016,-0.0521%,1127.52
11/23/2016,0.4294%,1128.11
11/22/2016,-0.0412%,1123.29
11/21/2016,-0.2021%,1123.75
11/18/2016,0.0017%,1126.03
11/17/2016,0.2607%,1126.01
11/16/2016,-0.1527%,1123.08
11/15/2016,-0.2192%,1124.8
11/14/2016,-0.0858%,1127.27
11/11/2016,-0.4231%,1128.24
11/10/2016,-0.0588%,1133.03
11/09/2016,0.1819%,1133.7
11/08/2016,0.2363%,1131.64
11/07/2016,0.6186%,1128.97
11/04/2016,-0.2656%,1122.03
11/03/2016,-0.262%,1125.02
11/02/2016,-0.3577%,1127.97
11/01/2016,-0.5081%,1132.02
10/31/2016,-0.2622%,1137.8
10/28/2016,-0.3259%,1140.8
10/27/2016,-0.3077%,1144.53
10/26/2016,-0.3115%,1148.06
10/25/2016,-0.3124%,1151.65
10/24/2016,0.3027%,1155.25
10/21/2016,0.2333%,1151.77
10/20/2016,0.1107%,1149.09
10/19/2016,0.1855%,1147.82
10/18/2016,0.0945%,1145.69
10/17/2016,-0.2174%,1144.61
10/14/2016,0.0264%,1147.11
10/13/2016,-0.4766%,1146.8
10/12/2016,0.1721%,1152.3
10/11/2016,-0.4333%,1150.32
10/10/2016,0.0588%,1155.32
10/07/2016,0.1563%,1154.64
10/06/2016,0.0373%,1152.84
10/05/2016,-0.2121%,1152.41
10/04/2016,-0.2425%,1154.86
10/03/2016,0.134%,1157.67
09/30/2016,-0.0454%,1156.12
09/29/2016,-0.0602%,1156.65
09/28/2016,-0.0439%,1157.34
09/27/2016,0.3173%,1157.85
09/26/2016,0.2157%,1154.19
09/23/2016,-0.0751%,1151.71
09/22/2016,0.4903%,1152.57
09/21/2016,0.0677%,1146.95
09/20/2016,-0.1604%,1146.17
09/19/2016,0.1341%,1148.01
09/16/2016,-0.1142%,1146.48
09/15/2016,0.0153%,1147.79
09/14/2016,-0.0859%,1147.61
09/13/2016,-0.2048%,1148.6
09/12/2016,-0.0284%,1150.95
09/09/2016,-0.8672%,1151.28
09/08/2016,-0.3206%,1161.35
09/07/2016,0.1744%,1165.09
09/06/2016,0.6943%,1163.06
09/02/2016,0.0779%,1155.04
09/01/2016,-0.3171%,1154.14
08/31/2016,0.1521%,1157.81
08/30/2016,-0.3278%,1156.05
08/29/2016,0.2153%,1159.86
08/26/2016,-0.2272%,1157.36
08/25/2016,-0.0928%,1160
08/24/2016,-0.3202%,1161.08
08/23/2016,-0.2896%,1164.81
08/22/2016,-0.1432%,1168.19
08/19/2016,-0.1825%,1169.86
08/18/2016,0.1892%,1172
08/17/2016,-0.2372%,1169.79
08/16/2016,-0.3632%,1172.57
08/15/2016,0.104%,1176.85
08/12/2016,-0.2919%,1175.62
08/11/2016,0.0169%,1179.07
08/10/2016,0.1534%,1178.87
08/09/2016,0.1557%,1177.06
08/08/2016,0.0043%,1175.23
08/05/2016,0.2458%,1175.18
08/04/2016,0.474%,1172.3
08/03/2016,0.0209%,1166.77
08/02/2016,-0.4927%,1166.53
08/01/2016,0.2581%,1172.3
07/29/2016,0.0773%,1169.28
07/28/2016,0.2319%,1168.38
07/27/2016,0.0174%,1165.68
07/26/2016,0.0556%,1165.48
07/25/2016,-0.1262%,1164.83
07/22/2016,0.0189%,1166.3
07/21/2016,-0.146%,1166.08
07/20/2016,-0.0743%,1167.78
07/19/2016,0.1661%,1168.65
07/18/2016,0.0748%,1166.72
07/15/2016,-0.2475%,1165.84
07/14/2016,-0.1361%,1168.74
07/13/2016,-0.0252%,1170.33
07/12/2016,-0.1902%,1170.62
07/11/2016,-0.067%,1172.85
07/08/2016,0.4108%,1173.64
07/07/2016,-0.3195%,1168.84
07/06/2016,0.2486%,1172.58
07/05/2016,-0.0862%,1169.68
07/01/2016,0.4224%,1170.68
06/30/2016,0.1202%,1165.76
06/29/2016,0.7741%,1164.36
06/28/2016,0.4015%,1155.42
06/27/2016,0.413%,1150.8
06/24/2016,-0.5466%,1146.06
06/23/2016,0.178%,1152.36
06/22/2016,-0.0913%,1150.31
06/21/2016,-0.3105%,1151.37
06/20/2016,-0.1802%,1154.95
06/17/2016,-0.2578%,1157.04
06/16/2016,0.1847%,1160.03
06/15/2016,-0.0344%,1157.89
06/14/2016,-0.0013%,1158.29
06/13/2016,-0.4338%,1158.3
06/10/2016,-0.3151%,1163.35
06/09/2016,-0.2044%,1167.02
06/08/2016,0.5414%,1169.42
06/07/2016,0.3244%,1163.12
06/06/2016,0.2134%,1159.36
06/03/2016,-0.0084%,1156.89
06/02/2016,0.3459%,1156.99
06/01/2016,-0.1092%,1153
05/31/2016,-0.2206%,1154.26
05/27/2016,0.0135%,1156.81
05/26/2016,0.0518%,1156.65
05/25/2016,0.3558%,1156.05
05/24/2016,0.2224%,1151.96
05/23/2016,-0.1966%,1149.4
05/20/2016,-0.0522%,1151.66
05/19/2016,-0.1537%,1152.27
05/18/2016,-0.6335%,1154.04
05/17/2016,-0.1755%,1161.4
05/16/2016,-0.0255%,1163.44
05/13/2016,-0.2336%,1163.73
05/12/2016,-0.2775%,1166.46
05/11/2016,0.2133%,1169.71
05/10/2016,0.2273%,1167.22
05/09/2016,-0.248%,1164.57
05/06/2016,0.3246%,1167.47
05/05/2016,-0.156%,1163.69
05/04/2016,-0.4706%,1165.51
05/03/2016,-0.2894%,1171.02
05/02/2016,0.0008%,1174.42
04/29/2016,-0.1029%,1174.41
04/28/2016,0.1085%,1175.62
04/27/2016,0.2839%,1174.34
04/26/2016,0.1672%,1171.02
04/25/2016,-0.1767%,1169.06
04/22/2016,-0.319%,1171.13
04/21/2016,-0.3871%,1174.88
04/20/2016,-0.1021%,1179.45
04/19/2016,-0.0051%,1180.65
04/18/2016,0.1856%,1180.71
04/15/2016,0.2314%,1178.52
04/14/2016,-0.0509%,1175.8
04/13/2016,0.3542%,1176.4
04/12/2016,0.3084%,1172.25
04/11/2016,0.0254%,1168.65
04/08/2016,0.0047%,1168.35
04/07/2016,-0.4444%,1168.3
04/06/2016,0.1768%,1173.51
04/05/2016,-0.1969%,1171.44
04/04/2016,-0.0904%,1173.75
04/01/2016,0.3644%,1174.81
03/31/2016,-0.4943%,1170.55
03/30/2016,0.0196%,1176.36
03/29/2016,0.5217%,1176.13
03/28/2016,-0.0751%,1170.03
03/24/2016,-0.037%,1170.91
03/23/2016,-0.2119%,1171.34
03/22/2016,0.0903%,1173.83
03/21/2016,0.1637%,1172.77
03/18/2016,0.0358%,1170.85
03/17/2016,0.2783%,1170.43
03/16/2016,0.162%,1167.18
03/15/2016,-0.7392%,1165.29
03/14/2016,0.0929%,1173.97
03/11/2016,0.2438%,1172.88
03/10/2016,-0.6335%,1170.03
03/09/2016,-0.0277%,1177.49
03/08/2016,-0.1344%,1177.81
03/07/2016,-0.1059%,1179.4
03/04/2016,0.0157%,1180.65
03/03/2016,-0.2395%,1180.46
03/02/2016,-0.1742%,1183.3
03/01/2016,0.1366%,1185.36
02/29/2016,0.1349%,1183.75
02/26/2016,-0.5264%,1182.15
02/25/2016,0.0185%,1188.41
02/24/2016,0.3148%,1188.19
02/23/2016,-0.033%,1184.46
02/22/2016,-0.2385%,1184.85
02/19/2016,0.4196%,1187.68
02/18/2016,0.1365%,1182.72
02/17/2016,-0.0846%,1181.11
02/16/2016,0.3685%,1182.11
02/12/2016,-0.3433%,1177.77
02/11/2016,0.11%,1181.82
02/10/2016,-0.0813%,1180.53
02/09/2016,-0.009%,1181.49
02/08/2016,0.3128%,1181.59
02/05/2016,0.2427%,1177.91
02/04/2016,-0.4675%,1175.06
02/03/2016,-0.2771%,1180.58
02/02/2016,0.3662%,1183.86
02/01/2016,-0.0594%,1179.54
01/29/2016,0.3913%,1180.24
01/28/2016,-0.1209%,1175.64
01/27/2016,-0.273%,1177.06
01/26/2016,-0.0706%,1180.28
01/25/2016,0.1797%,1181.12
01/22/2016,-0.3912%,1179
01/21/2016,-0.646%,1183.63
01/20/2016,0.6833%,1191.33
01/19/2016,-0.2576%,1183.24
01/15/2016,0.6814%,1186.3
01/14/2016,-0.4257%,1178.27
01/13/2016,0.0411%,1183.3
01/12/2016,0.3529%,1182.82
01/11/2016,0.2051%,1178.66
01/08/2016,0.0636%,1176.25
01/07/2016,-0.1256%,1175.5
01/06/2016,0.5139%,1176.98
01/05/2016,0.2668%,1170.96
01/04/2016,-0.152%,1167.84
12/31/2015,-0.5482%,1169.62
12/30/2015,0.24%,1176.07
12/29/2015,-0.1832%,1173.25
12/28/2015,-0.0546%,1175.41
12/24/2015,-0.0617%,1176.05
12/23/2015,-0.0133%,1176.77
12/22/2015,0.3236%,1176.93
12/21/2015,-0.2583%,1173.13
12/18/2015,-0.3764%,1176.17
12/17/2015,0.2832%,1180.62
12/16/2015,0.0812%,1177.28
12/15/2015,0.1876%,1176.33
12/14/2015,0.0923%,1174.13
12/11/2015,0.0797%,1173.04
12/10/2015,0.0134%,1172.11
12/09/2015,-0.4643%,1171.95
12/08/2015,-0.1914%,1177.42
12/07/2015,0.412%,1179.68
12/04/2015,-0.0632%,1174.84
12/03/2015,-1.377%,1175.58
12/02/2015,0.3551%,1191.99
12/01/2015,0.1264%,1187.78
11/30/2015,-0.2385%,1186.28
11/27/2015,0.2131%,1189.11
11/25/2015,0.2599%,1186.58
11/24/2015,-0.4624%,1183.51
11/23/2015,0.0236%,1189.01
11/20/2015,0.3324%,1188.72
11/19/2015,-0.2825%,1184.79
11/18/2015,0.1885%,1188.14
11/17/2015,0.4192%,1185.91
11/16/2015,0.2063%,1180.96
11/13/2015,0.0652%,1178.53
11/12/2015,0.0295%,1177.76
11/11/2015,0.1079%,1177.41
11/10/2015,0.3723%,1176.14
11/09/2015,-0.0019%,1171.78
11/06/2015,0.2752%,1171.8
11/05/2015,0.0592%,1168.58
11/04/2015,0.0919%,1167.89
11/03/2015,0.2065%,1166.82
11/02/2015,0.0881%,1164.42
10/30/2015,-0.13%,1163.39
10/29/2015,-0.0198%,1164.9
10/28/2015,-0.1343%,1165.13
10/27/2015,0.2937%,1166.7
10/26/2015,0.2071%,1163.29
10/23/2015,0.0414%,1160.88
10/22/2015,0.5912%,1160.4
10/21/2015,0.1885%,1153.58
10/20/2015,-0.2196%,1151.41
10/19/2015,0.0593%,1153.95
10/16/2015,0.0487%,1153.26
10/15/2015,-0.0215%,1152.7
10/14/2015,0.126%,1152.95
10/13/2015,-0.022%,1151.5
10/12/2015,-0.0273%,1151.75
10/09/2015,-0.4885%,1152.07
10/08/2015,0.2259%,1157.72
10/07/2015,-0.3704%,1155.11
10/06/2015,-0.4884%,1159.41
10/05/2015,-0.559%,1165.1
10/02/2015,-0.1896%,1171.65
10/01/2015,-0.0517%,1173.87
09/30/2015,0.077%,1174.48
09/29/2015,0.1619%,1173.58
09/28/2015,0.0723%,1171.68
09/25/2015,-0.3414%,1170.83
09/24/2015,0.209%,1174.84
09/23/2015,-0.1597%,1172.39
09/22/2015,0.3154%,1174.27
09/21/2015,0.0775%,1170.58
09/18/2015,-0.0578%,1169.67
09/17/2015,-0.0314%,1170.35
09/16/2015,-0.1841%,1170.72
09/15/2015,-0.1594%,1172.87
09/14/2015,-0.0089%,1174.75
09/11/2015,-0.0492%,1174.85
09/10/2015,-0.3315%,1175.43
09/09/2015,0.2069%,1179.34
09/08/2015,-0.6104%,1176.9
09/04/2015,0.2196%,1184.13
09/03/2015,0.1154%,1181.54
09/02/2015,-0.1395%,1180.18
09/01/2015,0.0684%,1181.82
08/31/2015,-0.1898%,1181.02
08/28/2015,-0.2859%,1183.26
08/27/2015,0.1582%,1186.66
08/26/2015,0.0656%,1184.78
08/25/2015,0.0287%,1184
08/24/2015,-0.569%,1183.66
08/21/2015,-0.3879%,1190.44
08/20/2015,-0.2932%,1195.07
08/19/2015,-0.422%,1198.59
08/18/2015,0.3061%,1203.67
08/17/2015,0.2019%,1199.99
08/14/2015,-0.1088%,1197.57
08/13/2015,0.169%,1198.88
08/12/2015,-0.6649%,1196.86
08/11/2015,0.0087%,1204.87
08/10/2015,-0.1871%,1204.76
08/07/2015,-0.0641%,1207.02
08/06/2015,-0.2702%,1207.8
08/05/2015,0.2724%,1211.07
08/04/2015,-0.2247%,1207.78
08/03/2015,0.5303%,1210.5
07/31/2015,-0.5069%,1204.12
07/30/2015,0.5116%,1210.25
07/29/2015,0.117%,1204.09
07/28/2015,0.0709%,1202.68
07/27/2015,-0.26%,1201.83
07/24/2015,-0.0662%,1204.96
07/23/2015,-0.1435%,1205.76
07/22/2015,0.0552%,1207.49
07/21/2015,-0.1752%,1206.83
07/20/2015,0.2828%,1208.95
07/17/2015,0.3009%,1205.54
07/16/2015,0.1612%,1201.92
07/15/2015,0.4661%,1199.99
07/14/2015,-0.0525%,1194.42
07/13/2015,0.6524%,1195.05
07/10/2015,0.4771%,1187.3
07/09/2015,0.4201%,1181.66
07/08/2015,-0.6923%,1176.72
07/07/2015,0.6096%,1184.92
07/06/2015,0.1935%,1177.74
07/02/2015,-0.085%,1175.47
07/01/2015,-0.0368%,1176.47
06/30/2015,-0.256%,1176.9
06/29/2015,-2.0047%,1179.92
06/26/2015,0.2053%,1204.06
06/25/2015,-0.1503%,1201.59
06/24/2015,-0.2942%,1203.4
06/23/2015,0.7728%,1206.95
06/22/2015,0.8506%,1197.7
06/19/2015,-0.3244%,1187.6
06/18/2015,-0.1284%,1191.46
06/17/2015,-0.0604%,1192.99
06/16/2015,0.3082%,1193.72
06/15/2015,-0.3986%,1190.05
06/12/2015,-0.4559%,1194.81
06/11/2015,0.651%,1200.28
06/10/2015,0.1972%,1192.52
06/09/2015,-0.2815%,1190.17
06/08/2015,-0.3334%,1193.53
06/05/2015,0.0886%,1197.52
06/04/2015,-0.4392%,1196.46
06/03/2015,-0.0281%,1201.74
06/02/2015,-0.5549%,1202.08
06/01/2015,-0.0186%,1208.79
05/29/2015,-0.2622%,1209.01
05/28/2015,0.0733%,1212.19
05/27/2015,0.4817%,1211.3
05/26/2015,0.2724%,1205.5
05/22/2015,0.3757%,1202.22
05/21/2015,0.0628%,1197.72
05/20/2015,-0.0053%,1196.97
05/19/2015,0.5443%,1197.03
05/18/2015,0.2022%,1190.55
05/15/2015,0.0629%,1188.15
05/14/2015,0.2131%,1187.41
05/13/2015,-0.593%,1184.88
05/12/2015,-0.3509%,1191.95
05/11/2015,-0.1166%,1196.15
05/08/2015,0.4722%,1197.54
05/07/2015,0.1269%,1191.91
05/06/2015,-0.5762%,1190.4
05/05/2015,-0.4154%,1197.3
05/04/2015,0.0575%,1202.3
05/01/2015,0.0726%,1201.61
04/30/2015,-0.6788%,1200.74
04/29/2015,-0.723%,1208.94
04/28/2015,-0.7863%,1217.75
04/27/2015,0.1271%,1227.4
04/24/2015,-0.0793%,1225.84
04/23/2015,-0.1313%,1226.81
04/22/2015,-0.0799%,1228.43
04/21/2015,0.0139%,1229.41
04/20/2015,-0.0627%,1229.24
04/17/2015,-0.6932%,1230.01
04/16/2015,-0.3505%,1238.59
04/15/2015,0.2762%,1242.95
04/14/2015,-0.4205%,1239.53
04/13/2015,0.1048%,1244.76
04/10/2015,0.0573%,1243.46
04/09/2015,0.3637%,1242.75
04/08/2015,0.3999%,1238.24
04/07/2015,0.7152%,1233.31
04/06/2015,-0.0196%,1224.55
04/02/2015,-0.3986%,1224.79
04/01/2015,-0.32%,1229.7
03/31/2015,-0.2243%,1233.64
03/30/2015,0.6198%,1236.42
03/27/2015,0.1473%,1228.8
03/26/2015,-0.3554%,1226.99
03/25/2015,-0.5335%,1231.37
03/24/2015,0.1002%,1237.97
03/23/2015,-0.4323%,1236.74
03/20/2015,-0.4638%,1242.1
03/19/2015,0.0279%,1247.89
03/18/2015,0.4671%,1247.54
03/17/2015,0.0246%,1241.74
03/16/2015,0.3549%,1241.44
03/13/2015,0.1565%,1237.05
03/12/2015,0.1009%,1235.11
03/11/2015,0.7124%,1233.87
03/10/2015,-0.0168%,1225.14
03/09/2015,-0.3078%,1225.35
03/06/2015,0.3697%,1229.13
03/05/2015,0.1296%,1224.6
03/04/2015,-0.0372%,1223.02
03/03/2015,-0.3776%,1223.47
03/02/2015,0.2542%,1228.11
02/27/2015,-0.0331%,1224.99
02/26/2015,0.3462%,1225.4
02/25/2015,-0.2244%,1221.17
02/24/2015,0.3129%,1223.92
02/23/2015,0.1246%,1220.1
02/20/2015,0.2067%,1218.58
02/19/2015,-0.0623%,1216.07
02/18/2015,0.2911%,1216.83
02/17/2015,-0.1821%,1213.29
02/13/2015,0.1893%,1215.51
02/12/2015,-0.1966%,1213.21
02/11/2015,0.481%,1215.6
02/10/2015,-0.0391%,1209.78
02/09/2015,-0.5323%,1210.26
02/06/2015,0.076%,1216.73
02/05/2015,0.233%,1215.81
02/04/2015,-0.0757%,1212.98
02/03/2015,-0.16%,1213.9
02/02/2015,-0.0818%,1215.85
01/30/2015,0.054%,1216.84
01/29/2015,0.0858%,1216.18
01/28/2015,0.5593%,1215.14
01/27/2015,-0.6702%,1208.38
01/26/2015,0.0683%,1216.54
01/23/2015,0.6175%,1215.71
01/22/2015,0.5699%,1208.24
01/21/2015,-0.0398%,1201.4
01/20/2015,0.0597%,1201.88
01/16/2015,-0.1434%,1201.16
01/15/2015,-0.0024%,1202.88
01/14/2015,-0.3025%,1202.91
01/13/2015,-0.0228%,1206.56
01/12/2015,0.1095%,1206.84
01/09/2015,-0.5164%,1205.52
01/08/2015,0.6873%,1211.78
01/07/2015,0.0103%,1203.5
01/06/2015,0.0048%,1203.38
01/05/2015,0.3745%,1203.32
01/02/2015,0.4847%,1198.83
12/31/2014,0.141%,1193.05
12/30/2014,-0.1916%,1191.37
12/29/2014,0.0852%,1193.66
12/26/2014,0.1758%,1192.64
12/24/2014,0.0142%,1190.55
12/23/2014,-0.1233%,1190.38
12/22/2014,0.3949%,1191.85
12/19/2014,0.4265%,1187.16
12/18/2014,0.4139%,1182.12
12/17/2014,0.7901%,1177.25
12/16/2014,-0.6542%,1168.02
12/15/2014,0.1757%,1175.71
12/12/2014,-0.249%,1173.65
12/11/2014,-0.0799%,1176.58
12/10/2014,-0.053%,1177.52
12/09/2014,-0.6651%,1178.14
12/08/2014,-0.4047%,1186.03
12/05/2014,0.2775%,1190.85
12/04/2014,0.0496%,1187.55
12/03/2014,0.0649%,1186.97
12/02/2014,0.3365%,1186.2
12/01/2014,-0.575%,1182.22
11/28/2014,0.5009%,1189.05
11/26/2014,-0.0839%,1183.13
11/25/2014,-0.0644%,1184.12
11/24/2014,0.1614%,1184.88
11/21/2014,0.4907%,1182.98
11/20/2014,-0.3908%,1177.2
11/19/2014,0.0265%,1181.82
11/18/2014,0.092%,1181.5
11/17/2014,-0.0118%,1180.42
11/14/2014,0.067%,1180.56
11/13/2014,0.1782%,1179.77
11/12/2014,0.0586%,1177.67
11/11/2014,0.2228%,1176.98
11/10/2014,-0.0934%,1174.36
11/07/2014,-0.0607%,1175.46
11/06/2014,0.2112%,1176.18
11/05/2014,0.3871%,1173.7
11/04/2014,-0.0869%,1169.17
11/03/2014,0.0518%,1170.19
10/31/2014,0.5388%,1169.58
10/30/2014,0.7586%,1163.31
10/29/2014,-0.0023%,1154.56
10/28/2014,0.1713%,1154.58
10/27/2014,-0.12%,1152.61
10/24/2014,-0.1422%,1153.99
10/23/2014,-0.009%,1155.64
10/22/2014,0.207%,1155.74
10/21/2014,0.0494%,1153.35
10/20/2014,0.0159%,1152.78
10/17/2014,0.5752%,1152.6
10/16/2014,-0.519%,1146.01
