Source: Hedge Fund Research Inc. Copyright 2023 HFR Inc. - www.hfr.com

Name,Ticker,Strategy,Substrategy,Region,Currency
HFRX Market Directional Index,HFRXMD,,Composite,Global,USD
Date,Daily ROR,Index Value
10/30/2017,0.1946%,1245.13
10/27/2017,0.3819%,1242.72
10/26/2017,-0.0682%,1237.99
10/25/2017,-0.5014%,1238.83
10/24/2017,-0.0683%,1245.08
10/23/2017,-0.3618%,1245.93
10/20/2017,0.0226%,1250.45
10/19/2017,-0.0404%,1250.17
10/18/2017,-0.282%,1250.67
10/17/2017,-0.2295%,1254.21
10/16/2017,-0.1319%,1257.1
10/13/2017,-0.0964%,1258.76
10/12/2017,-0.1917%,1259.97
10/11/2017,0.1304%,1262.39
10/10/2017,0.0625%,1260.75
10/09/2017,-0.0889%,1259.96
10/06/2017,-0.1108%,1261.08
10/05/2017,0.104%,1262.48
10/04/2017,0.176%,1261.17
10/03/2017,0.248%,1258.95
10/02/2017,0.1766%,1255.84
09/29/2017,0.3256%,1253.62
09/28/2017,-0.1321%,1249.55
09/27/2017,-0.0528%,1251.21
09/26/2017,-0.2643%,1251.87
09/25/2017,0.495%,1255.18
09/22/2017,-0.1159%,1249
09/21/2017,-0.3147%,1250.45
09/20/2017,0.0414%,1254.4
09/19/2017,-0.0567%,1253.88
09/18/2017,0.1735%,1254.59
09/15/2017,-0.0792%,1252.42
09/14/2017,0.132%,1253.41
09/13/2017,0.2723%,1251.76
09/12/2017,0.1987%,1248.36
09/11/2017,0.2118%,1245.88
09/08/2017,-0.3113%,1243.25
09/07/2017,0.0162%,1247.13
09/06/2017,0.3293%,1246.93
09/05/2017,-0.3531%,1242.84
09/01/2017,0.4293%,1247.24
08/31/2017,1.1617%,1241.91
08/30/2017,0.3883%,1227.65
08/29/2017,-0.0513%,1222.9
08/28/2017,-0.1696%,1223.53
08/25/2017,0.2494%,1225.61
08/24/2017,0.191%,1222.56
08/23/2017,0.5775%,1220.23
08/22/2017,0.7829%,1213.22
08/21/2017,-0.4361%,1203.8
08/18/2017,0.0355%,1209.07
08/17/2017,-0.4696%,1208.64
08/16/2017,-0.1607%,1214.34
08/15/2017,-0.3993%,1216.3
08/14/2017,0.3583%,1221.17
08/11/2017,-0.1077%,1216.81
08/10/2017,-0.916%,1218.12
08/09/2017,0.0099%,1229.39
08/08/2017,-0.5541%,1229.26
08/07/2017,-0.1899%,1236.11
08/04/2017,-0.0984%,1238.47
08/03/2017,-0.8092%,1239.69
08/02/2017,-0.0955%,1249.8
08/01/2017,0.0928%,1250.99
07/31/2017,0.0044%,1249.83
07/28/2017,-0.0765%,1249.78
07/27/2017,-0.0432%,1250.74
07/26/2017,-0.02%,1251.28
07/25/2017,0.2364%,1251.53
07/24/2017,0.0226%,1248.57
07/21/2017,-0.2722%,1248.29
07/20/2017,-0.0664%,1251.7
07/19/2017,0.185%,1252.53
07/18/2017,-0.1138%,1250.22
07/17/2017,-0.0018%,1251.64
07/14/2017,0.5822%,1251.66
07/13/2017,0.0286%,1244.42
07/12/2017,0.5087%,1244.06
07/11/2017,0.1851%,1237.77
07/10/2017,0.049%,1235.48
07/07/2017,0.083%,1234.87
07/06/2017,-0.2296%,1233.85
07/05/2017,-0.4891%,1236.69
07/03/2017,0.403%,1242.77
06/30/2017,0.3963%,1237.78
06/29/2017,0.073%,1232.89
06/28/2017,0.944%,1231.99
06/27/2017,-0.3274%,1220.47
06/26/2017,0.4606%,1224.48
06/23/2017,0.8533%,1218.87
06/22/2017,0.4836%,1208.56
06/21/2017,-0.1719%,1202.74
06/20/2017,-0.8215%,1204.81
06/19/2017,-0.4206%,1214.79
06/16/2017,0.6233%,1219.92
06/15/2017,-0.5832%,1212.37
06/14/2017,-0.8099%,1219.48
06/13/2017,0.279%,1229.43
06/12/2017,-0.1957%,1226.01
06/09/2017,0.3542%,1228.42
06/08/2017,-0.0264%,1224.08
06/07/2017,-0.8872%,1224.41
06/06/2017,0.1095%,1235.37
06/05/2017,-0.1587%,1234.01
06/02/2017,0.0013%,1235.98
06/01/2017,0.4413%,1235.96
05/31/2017,-0.184%,1230.53
05/30/2017,-1.0075%,1232.8
05/26/2017,-0.2986%,1245.34
05/25/2017,-0.475%,1249.07
05/24/2017,-0.1632%,1255.03
05/23/2017,0.0799%,1257.09
05/22/2017,0.0051%,1256.08
05/19/2017,1.0047%,1256.02
05/18/2017,-0.1333%,1243.53
05/17/2017,-1.0129%,1245.18
05/16/2017,-0.0158%,1257.93
05/15/2017,0.576%,1258.12
05/12/2017,0.169%,1250.92
05/11/2017,-0.2825%,1248.81
05/10/2017,0.8222%,1252.35
05/09/2017,-0.2742%,1242.13
05/08/2017,0.0277%,1245.55
05/05/2017,0.9548%,1245.2
05/04/2017,-1.4158%,1233.43
05/03/2017,-0.439%,1251.14
05/02/2017,-0.0717%,1256.66
05/01/2017,0.2289%,1257.56
04/28/2017,-0.03%,1254.69
04/27/2017,-0.3582%,1255.06
04/26/2017,0.0633%,1259.58
04/25/2017,0.4264%,1258.78
04/24/2017,0.4128%,1253.43
04/21/2017,-0.156%,1248.28
04/20/2017,0.2135%,1250.23
04/19/2017,-0.3085%,1247.57
04/18/2017,-0.06%,1251.43
04/17/2017,0.0888%,1252.18
04/13/2017,-0.4465%,1251.07
04/12/2017,-0.2648%,1256.68
04/11/2017,-0.2636%,1260.02
04/10/2017,-0.0458%,1263.35
04/07/2017,-0.1752%,1263.93
04/06/2017,0.5135%,1266.14
04/05/2017,-0.3113%,1259.67
04/04/2017,0.0069%,1263.61
04/03/2017,-0.0187%,1263.52
03/31/2017,0.2672%,1263.76
03/30/2017,0.0017%,1260.39
03/29/2017,0.4404%,1260.37
03/28/2017,0.257%,1254.84
03/27/2017,-0.1822%,1251.63
03/24/2017,0.0695%,1253.91
03/23/2017,0.2032%,1253.04
03/22/2017,-0.1225%,1250.5
03/21/2017,-0.7136%,1252.03
03/20/2017,-0.1806%,1261.03
03/17/2017,-0.132%,1263.31
03/16/2017,0.0799%,1264.98
03/15/2017,0.6297%,1263.97
03/14/2017,-0.367%,1256.06
03/13/2017,0.1571%,1260.69
03/10/2017,0.2688%,1258.71
03/09/2017,-0.2621%,1255.34
03/08/2017,-0.2808%,1258.64
03/07/2017,-0.272%,1262.18
03/06/2017,-0.2243%,1265.62
03/03/2017,0.1994%,1268.47
03/02/2017,-0.2989%,1265.94
03/01/2017,0.664%,1269.74
02/28/2017,0.047%,1261.36
02/27/2017,0.1409%,1260.77
02/24/2017,-0.293%,1259
02/23/2017,-0.1281%,1262.7
02/22/2017,-0.226%,1264.32
02/21/2017,0.1591%,1267.18
02/17/2017,0.105%,1265.17
02/16/2017,-0.2446%,1263.84
02/15/2017,0.5135%,1266.94
02/14/2017,0.2923%,1260.47
02/13/2017,0.1181%,1256.79
02/10/2017,0.2852%,1255.31
02/09/2017,0.3849%,1251.74
02/08/2017,0.0416%,1246.94
02/07/2017,-0.2131%,1246.42
02/06/2017,-0.16%,1249.09
02/03/2017,0.6461%,1251.09
02/02/2017,0.0873%,1243.06
02/01/2017,0.3016%,1241.97
01/31/2017,0.0077%,1238.24
01/30/2017,-0.7283%,1238.14
01/27/2017,-0.2972%,1247.23
01/26/2017,0.2366%,1250.94
01/25/2017,0.4704%,1247.99
01/24/2017,0.6738%,1242.15
01/23/2017,-0.3115%,1233.84
01/20/2017,0.0338%,1237.69
01/19/2017,0.0363%,1237.27
01/18/2017,-0.0615%,1236.82
01/17/2017,-0.1563%,1237.59
01/13/2017,0.1401%,1239.52
01/12/2017,0.032%,1237.79
01/11/2017,0.3025%,1237.39
01/10/2017,-0.1353%,1233.66
01/09/2017,-0.2469%,1235.33
01/06/2017,0.2744%,1238.39
01/05/2017,0.1162%,1235
01/04/2017,0.4124%,1233.57
01/03/2017,0.2927%,1228.5
12/30/2016,-0.101%,1224.92
12/29/2016,0.1126%,1226.15
12/28/2016,-0.1847%,1224.77
12/27/2016,0.0691%,1227.04
12/23/2016,0.2725%,1226.19
12/22/2016,0.0671%,1222.86
12/21/2016,0.1861%,1222.04
12/20/2016,0.2134%,1219.77
12/19/2016,-0.1663%,1217.17
12/16/2016,0.5266%,1219.2
12/15/2016,0.217%,1212.81
12/14/2016,-0.7367%,1210.19
12/13/2016,0.4047%,1219.17
12/12/2016,-0.0415%,1214.26
12/09/2016,0.0263%,1214.76
12/08/2016,0.3603%,1214.44
12/07/2016,0.1315%,1210.08
12/06/2016,0.2864%,1208.49
12/05/2016,0.3278%,1205.04
12/02/2016,0.0241%,1201.1
12/01/2016,-0.2743%,1200.81
11/30/2016,0.7692%,1204.12
11/29/2016,-0.3002%,1194.92
11/28/2016,-0.4972%,1198.52
11/25/2016,0.1507%,1204.51
11/23/2016,0.1278%,1202.7
11/22/2016,-0.2319%,1201.16
11/21/2016,0.5115%,1203.95
11/18/2016,0.1157%,1197.83
11/17/2016,0.11%,1196.44
11/16/2016,-0.3176%,1195.13
11/15/2016,0.4551%,1198.94
11/14/2016,0.1191%,1193.51
11/11/2016,-0.1185%,1192.09
11/10/2016,0.4714%,1193.5
11/09/2016,1.0497%,1187.9
11/08/2016,0.1634%,1175.56
11/07/2016,0.7931%,1173.64
11/04/2016,-0.3065%,1164.41
11/03/2016,-0.4808%,1167.99
11/02/2016,-0.313%,1173.63
11/01/2016,-0.4316%,1177.32
10/31/2016,-0.1875%,1182.42
10/28/2016,-0.3291%,1184.64
10/27/2016,-0.097%,1188.55
10/26/2016,-0.3957%,1189.71
10/25/2016,-0.3216%,1194.43
10/24/2016,-0.0435%,1198.29
10/21/2016,0.0504%,1198.81
10/20/2016,0.0987%,1198.21
10/19/2016,0.3699%,1197.03
10/18/2016,0.4227%,1192.61
10/17/2016,-0.226%,1187.59
10/14/2016,-0.1527%,1190.28
10/13/2016,-0.2471%,1192.1
10/12/2016,-0.2374%,1195.06
10/11/2016,-0.5561%,1197.9
10/10/2016,0.3583%,1204.6
10/07/2016,-0.2034%,1200.3
10/06/2016,-0.2159%,1202.75
10/05/2016,0.342%,1205.35
10/04/2016,-0.1336%,1201.24
10/03/2016,0.034%,1202.85
09/30/2016,0.3232%,1202.44
09/29/2016,-0.4577%,1198.56
09/28/2016,0.6261%,1204.08
09/27/2016,0.0831%,1196.58
09/26/2016,-0.3278%,1195.59
09/23/2016,-0.1829%,1199.52
09/22/2016,0.4301%,1201.72
09/21/2016,0.5873%,1196.58
09/20/2016,-0.0213%,1189.59
09/19/2016,0.4461%,1189.84
09/16/2016,0.0105%,1184.56
09/15/2016,0.3602%,1184.43
09/14/2016,0.0327%,1180.18
09/13/2016,-0.8396%,1179.8
09/12/2016,-0.0025%,1189.79
09/09/2016,-0.974%,1189.82
09/08/2016,0.1746%,1201.52
09/07/2016,0.386%,1199.42
09/06/2016,0.6674%,1194.81
09/02/2016,0.496%,1186.89
09/01/2016,0.1554%,1181.03
08/31/2016,-0.32%,1179.2
08/30/2016,0.2103%,1182.99
08/29/2016,0.153%,1180.5
08/26/2016,0.0016%,1178.7
08/25/2016,0.0347%,1178.68
08/24/2016,-0.5031%,1178.27
08/23/2016,0.0944%,1184.23
08/22/2016,-0.0272%,1183.11
08/19/2016,-0.2106%,1183.44
08/18/2016,0.6579%,1185.93
08/17/2016,-0.1814%,1178.18
08/16/2016,0.0476%,1180.32
08/15/2016,0.4673%,1179.76
08/12/2016,0.1083%,1174.27
08/11/2016,0.2935%,1173
08/10/2016,-0.1033%,1169.57
08/09/2016,-0.0779%,1170.78
08/08/2016,0.2531%,1171.69
08/05/2016,0.2836%,1168.74
08/04/2016,0.1666%,1165.43
08/03/2016,0.663%,1163.49
08/02/2016,-0.2536%,1155.83
08/01/2016,-0.6029%,1158.77
07/29/2016,0.3643%,1165.8
07/28/2016,0.1208%,1161.56
07/27/2016,-0.047%,1160.16
07/26/2016,0.0685%,1160.71
07/25/2016,-0.5834%,1159.91
07/22/2016,0.1525%,1166.72
07/21/2016,-0.2452%,1164.94
07/20/2016,0.4609%,1167.81
07/19/2016,-0.137%,1162.45
07/18/2016,0.2375%,1164.04
07/15/2016,-0.067%,1161.29
07/14/2016,0.3062%,1162.07
07/13/2016,-0.2616%,1158.52
07/12/2016,0.8884%,1161.56
07/11/2016,0.0897%,1151.33
07/08/2016,0.745%,1150.3
07/07/2016,-0.0147%,1141.79
07/06/2016,0.855%,1141.96
07/05/2016,-0.9006%,1132.28
07/01/2016,0.4574%,1142.57
06/30/2016,0.0357%,1137.36
06/29/2016,1.763%,1136.96
06/28/2016,2.228%,1117.26
06/27/2016,-1.805%,1092.91
06/24/2016,-2.188%,1113
06/23/2016,1.0323%,1137.9
06/22/2016,-0.1401%,1126.27
06/21/2016,0.4081%,1127.85
06/20/2016,0.1991%,1123.27
06/17/2016,0.3031%,1121.04
06/16/2016,-0.0631%,1117.65
06/15/2016,0.2793%,1118.35
06/14/2016,-0.5746%,1115.24
06/13/2016,-0.7471%,1121.68
06/10/2016,-1.1219%,1130.13
06/09/2016,-0.286%,1142.95
06/08/2016,-0.1067%,1146.23
06/07/2016,0.6006%,1147.45
06/06/2016,0.8348%,1140.6
06/03/2016,0.0478%,1131.16
06/02/2016,0.6013%,1130.62
06/01/2016,0.944%,1123.86
05/31/2016,0.4048%,1113.35
05/27/2016,0.59%,1108.86
05/26/2016,-0.3199%,1102.36
05/25/2016,0.5889%,1105.89
05/24/2016,-0.2201%,1099.42
05/23/2016,-0.2033%,1101.85
05/20/2016,0.6421%,1104.09
05/19/2016,0.2651%,1097.05
05/18/2016,-1.0195%,1094.15
05/17/2016,0.4231%,1105.41
05/16/2016,1.0154%,1100.76
05/13/2016,-0.2508%,1089.69
05/12/2016,-0.2248%,1092.43
05/11/2016,0.1938%,1094.89
05/10/2016,0.9401%,1092.78
05/09/2016,-0.2033%,1082.6
05/06/2016,-0.1699%,1084.8
05/05/2016,0.4505%,1086.65
05/04/2016,-0.2615%,1081.78
05/03/2016,-0.8286%,1084.61
05/02/2016,-0.3354%,1093.68
04/29/2016,-0.0964%,1097.36
04/28/2016,-0.2326%,1098.41
04/27/2016,0.7048%,1100.98
04/26/2016,0.0664%,1093.27
04/25/2016,-0.681%,1092.55
04/22/2016,0.7619%,1100.04
04/21/2016,0.3724%,1091.72
04/20/2016,0.654%,1087.67
04/19/2016,1.693%,1080.6
04/18/2016,1.0076%,1062.61
04/15/2016,-0.535%,1052.01
04/14/2016,-0.2802%,1057.67
04/13/2016,0.4065%,1060.64
04/12/2016,1.1412%,1056.35
04/11/2016,0.0533%,1044.43
04/08/2016,0.8907%,1043.87
04/07/2016,-0.2391%,1034.66
04/06/2016,1.3408%,1037.13
04/05/2016,-0.831%,1023.41
04/04/2016,-0.307%,1031.99
04/01/2016,-0.6551%,1035.17
03/31/2016,0.7873%,1041.99
03/30/2016,0.7872%,1033.85
03/29/2016,0.6928%,1025.78
03/28/2016,-0.4378%,1018.72
03/24/2016,-0.2154%,1023.2
03/23/2016,-1.5108%,1025.41
03/22/2016,0.66%,1041.14
03/21/2016,-0.6143%,1034.31
03/18/2016,0.264%,1040.7
03/17/2016,0.8066%,1037.96
03/16/2016,1.2974%,1029.66
03/15/2016,-0.7174%,1016.47
03/14/2016,0.2%,1023.82
03/11/2016,0.5079%,1021.77
03/10/2016,-0.4001%,1016.61
03/09/2016,0.5364%,1020.69
03/08/2016,-2.2011%,1015.25
03/07/2016,0.6545%,1038.1
03/04/2016,0.3174%,1031.35
03/03/2016,0.9168%,1028.08
03/02/2016,0.9358%,1018.74
03/01/2016,0.3894%,1009.3
02/29/2016,0.4333%,1005.38
02/26/2016,0.3819%,1001.05
02/25/2016,0.3844%,997.24
02/24/2016,0.5743%,993.42
02/23/2016,-1.2862%,987.75
02/22/2016,1.7124%,1000.62
02/19/2016,-0.5188%,983.77
02/18/2016,0.667%,988.9
02/17/2016,1.5087%,982.35
02/16/2016,2.2343%,967.75
02/12/2016,1.3139%,946.6
02/11/2016,-1.7061%,934.32
02/10/2016,0.5026%,950.54
02/09/2016,-0.9906%,945.79
02/08/2016,-3.7565%,955.25
02/05/2016,-1.0463%,992.53
02/04/2016,0.5344%,1003.03
02/03/2016,-0.89%,997.69
02/02/2016,-0.9134%,1006.65
02/01/2016,-0.4683%,1015.93
01/29/2016,0.6292%,1020.71
01/28/2016,0.4541%,1014.33
01/27/2016,-0.9599%,1009.75
01/26/2016,0.9373%,1019.53
01/25/2016,-1.0955%,1010.07
01/22/2016,3.3783%,1021.25
01/21/2016,1.1966%,987.88
01/20/2016,-1.8451%,976.2
01/19/2016,-2.0031%,994.55
01/15/2016,-1.8112%,1014.88
01/14/2016,1.5302%,1033.6
01/13/2016,-2.4471%,1018.02
01/12/2016,-0.3508%,1043.56
01/11/2016,-1.9418%,1047.23
01/08/2016,0.8094%,1067.97
01/07/2016,-2.4352%,1059.39
01/06/2016,-2.1997%,1085.84
01/05/2016,-0.1023%,1110.26
01/04/2016,-0.3199%,1111.4
12/31/2015,0.8254%,1114.96
12/30/2015,-0.5111%,1105.83
12/29/2015,0.1458%,1111.52
12/28/2015,-0.5122%,1109.9
12/24/2015,-0.0961%,1115.61
12/23/2015,1.7329%,1116.68
12/22/2015,1.1233%,1097.66
12/21/2015,0.5405%,1085.47
12/18/2015,-0.2584%,1079.63
12/17/2015,-0.8032%,1082.43
12/16/2015,0.8874%,1091.2
12/15/2015,0.6145%,1081.6
12/14/2015,-1.2464%,1074.99
12/11/2015,-2.0102%,1088.56
12/10/2015,-0.2557%,1110.89
12/09/2015,1.7574%,1113.74
12/08/2015,0.6846%,1094.5
12/07/2015,-2.1269%,1087.06
12/04/2015,-1.1668%,1110.69
12/03/2015,-1.5243%,1123.8
12/02/2015,-1.2756%,1141.19
12/01/2015,-0.3449%,1155.94
11/30/2015,-0.1653%,1159.94
11/27/2015,-0.1373%,1161.86
11/25/2015,0.193%,1163.46
11/24/2015,0.604%,1161.22
11/23/2015,-0.17%,1154.24
11/20/2015,-0.567%,1156.21
11/19/2015,-0.4671%,1162.8
11/18/2015,0.5714%,1168.26
11/17/2015,-0.1345%,1161.62
11/16/2015,0.8864%,1163.19
11/13/2015,-0.3235%,1152.97
11/12/2015,-0.8452%,1156.71
11/11/2015,-0.5512%,1166.57
11/10/2015,-0.0625%,1173.04
11/09/2015,-0.6142%,1173.77
11/06/2015,-0.1344%,1181.02
11/05/2015,-0.4769%,1182.61
11/04/2015,-0.9255%,1188.28
11/03/2015,0.6473%,1199.38
11/02/2015,0.607%,1191.66
10/30/2015,0.3562%,1184.47
10/29/2015,0.4995%,1180.27
10/28/2015,1.1081%,1174.4
10/27/2015,-0.5582%,1161.53
10/26/2015,-0.6864%,1168.05
10/23/2015,0.4127%,1176.13
10/22/2015,-0.7587%,1171.29
10/21/2015,-0.9132%,1180.25
10/20/2015,-0.5245%,1191.12
10/19/2015,-0.4428%,1197.41
10/16/2015,0.0813%,1202.73
10/15/2015,0.7234%,1201.75
10/14/2015,0.0866%,1193.12
10/13/2015,-0.5137%,1192.09
10/12/2015,-0.6753%,1198.25
10/09/2015,0.1156%,1206.39
10/08/2015,0.6403%,1205
10/07/2015,0.6432%,1197.33
10/06/2015,-0.0592%,1189.68
10/05/2015,1.5527%,1190.39
10/02/2015,1.3161%,1172.19
10/01/2015,0.962%,1156.96
09/30/2015,0.9906%,1145.94
09/29/2015,-0.7207%,1134.69
09/28/2015,-1.3728%,1142.93
09/25/2015,-0.1646%,1158.84
09/24/2015,-0.3735%,1160.75
09/23/2015,-0.5989%,1165.1
09/22/2015,-0.6192%,1172.12
09/21/2015,0.0603%,1179.43
09/18/2015,-0.3487%,1178.72
09/17/2015,0.1117%,1182.84
09/16/2015,0.0651%,1181.52
09/15/2015,0.0344%,1180.75
09/14/2015,-0.3197%,1180.35
09/11/2015,-0.0221%,1184.13
09/10/2015,-0.1446%,1184.39
09/09/2015,-0.3066%,1186.11
09/08/2015,-0.1431%,1189.75
09/04/2015,-0.271%,1191.46
09/03/2015,0.1563%,1194.7
09/02/2015,0.3777%,1192.83
09/01/2015,-0.9103%,1188.35
08/31/2015,-0.1886%,1199.26
08/28/2015,0.1884%,1201.53
08/27/2015,1.4328%,1199.27
08/26/2015,0.6841%,1182.33
08/25/2015,-0.1104%,1174.3
08/24/2015,-1.6911%,1175.59
08/21/2015,-1.0409%,1195.81
08/20/2015,-1.0292%,1208.39
08/19/2015,-0.4573%,1220.96
08/18/2015,-0.1692%,1226.57
08/17/2015,0.4334%,1228.65
08/14/2015,0.0414%,1223.35
08/13/2015,-0.1662%,1222.84
08/12/2015,-0.2626%,1224.88
08/11/2015,-0.2184%,1228.1
08/10/2015,0.6231%,1230.79
08/07/2015,-0.3075%,1223.17
08/06/2015,-0.3317%,1226.94
08/05/2015,-0.6491%,1231.02
08/04/2015,-0.2585%,1239.06
08/03/2015,0.0298%,1242.28
07/31/2015,0.0408%,1241.91
07/30/2015,-0.0586%,1241.4
07/29/2015,0.4704%,1242.13
07/28/2015,0.3972%,1236.31
07/27/2015,-0.5876%,1231.42
07/24/2015,-0.2785%,1238.7
07/23/2015,-0.3028%,1242.16
07/22/2015,-0.2205%,1245.93
07/21/2015,0.006%,1248.68
07/20/2015,-0.3424%,1248.61
07/17/2015,-0.1427%,1252.9
07/16/2015,0.1442%,1254.69
07/15/2015,-0.2208%,1252.88
07/14/2015,0.2827%,1255.65
07/13/2015,0.5457%,1252.12
07/10/2015,0.4721%,1245.32
07/09/2015,0.1519%,1239.47
07/08/2015,-0.9226%,1237.59
07/07/2015,0.2294%,1249.11
07/06/2015,-0.4578%,1246.26
07/02/2015,-0.0319%,1251.99
07/01/2015,0.0929%,1252.39
06/30/2015,0.3024%,1251.22
06/29/2015,-1.2741%,1247.45
06/26/2015,-0.3105%,1263.55
06/25/2015,-0.4151%,1267.49
06/24/2015,-0.159%,1272.77
06/23/2015,0.3155%,1274.8
06/22/2015,0.3853%,1270.79
06/19/2015,-0.3467%,1265.91
06/18/2015,0.0874%,1270.31
06/17/2015,0.1702%,1269.2
06/16/2015,-0.1653%,1267.05
06/15/2015,-0.1714%,1269.15
06/12/2015,0.0824%,1271.33
06/11/2015,0.2447%,1270.28
06/10/2015,0.3268%,1267.18
06/09/2015,-0.3166%,1263.05
06/08/2015,-0.4765%,1267.06
06/05/2015,0.2187%,1273.13
06/04/2015,-0.6112%,1270.35
06/03/2015,-0.185%,1278.16
06/02/2015,-0.0303%,1280.53
06/01/2015,0.492%,1280.92
05/29/2015,-0.1543%,1274.65
05/28/2015,-0.5498%,1276.62
05/27/2015,0.1318%,1283.67
05/26/2015,-0.2087%,1281.98
05/22/2015,0.1243%,1284.67
05/21/2015,0.1564%,1283.07
05/20/2015,0.0923%,1281.07
05/19/2015,0.1076%,1279.89
05/18/2015,0.0344%,1278.51
05/15/2015,0.255%,1278.07
05/14/2015,0.2442%,1274.82
05/13/2015,0.1973%,1271.71
05/12/2015,-0.279%,1269.21
05/11/2015,0.0229%,1272.76
05/08/2015,0.7365%,1272.47
05/07/2015,-0.1912%,1263.16
05/06/2015,-0.5875%,1265.58
05/05/2015,-0.7959%,1273.06
05/04/2015,0.1183%,1283.28
05/01/2015,0.1347%,1281.76
04/30/2015,-0.2873%,1280.04
04/29/2015,-0.2273%,1283.72
04/28/2015,-0.2302%,1286.65
04/27/2015,0.033%,1289.62
04/24/2015,0.0859%,1289.19
04/23/2015,0.2183%,1288.09
04/22/2015,0.0913%,1285.28
04/21/2015,0.2957%,1284.11
04/20/2015,-0.041%,1280.32
04/17/2015,-0.4955%,1280.85
04/16/2015,0.0377%,1287.23
04/15/2015,0.2067%,1286.74
04/14/2015,-0.0118%,1284.09
04/13/2015,0.2733%,1284.24
04/10/2015,0.3665%,1280.74
04/09/2015,0.3513%,1276.06
04/08/2015,0.791%,1271.59
04/07/2015,0.1965%,1261.62
04/06/2015,0.2783%,1259.14
04/02/2015,0.2216%,1255.65
04/01/2015,0.0304%,1252.87
03/31/2015,-0.0679%,1252.49
03/30/2015,0.6386%,1253.34
03/27/2015,0.3358%,1245.39
03/26/2015,-0.3499%,1241.22
03/25/2015,-0.4986%,1245.58
03/24/2015,-0.1905%,1251.82
03/23/2015,-0.0734%,1254.21
03/20/2015,0.1642%,1255.13
03/19/2015,-0.0282%,1253.07
03/18/2015,0.6847%,1253.42
03/17/2015,0.2607%,1244.9
03/16/2015,0.1116%,1241.66
03/13/2015,-0.0585%,1240.28
03/12/2015,0.4487%,1241
03/11/2015,0.0998%,1235.46
03/10/2015,-0.2962%,1234.23
03/09/2015,-0.1403%,1237.9
03/06/2015,-0.2378%,1239.64
03/05/2015,-0.1268%,1242.59
03/04/2015,0.0052%,1244.17
03/03/2015,-0.2228%,1244.1
03/02/2015,0.2466%,1246.88
02/27/2015,0.2126%,1243.81
02/26/2015,-0.0234%,1241.18
02/25/2015,0.1571%,1241.47
02/24/2015,0.1174%,1239.52
02/23/2015,0.1315%,1238.07
02/20/2015,0.1548%,1236.44
02/19/2015,0.1031%,1234.53
02/18/2015,0.2%,1233.26
02/17/2015,-0.0572%,1230.8
02/13/2015,0.3827%,1231.5
02/12/2015,0.4261%,1226.81
02/11/2015,0.0358%,1221.6
02/10/2015,0.208%,1221.17
02/09/2015,-0.2524%,1218.63
02/06/2015,-0.2776%,1221.71
02/05/2015,0.4851%,1225.11
02/04/2015,-0.2778%,1219.2
02/03/2015,0.1445%,1222.6
02/02/2015,-0.0853%,1220.83
01/30/2015,0.0584%,1221.88
01/29/2015,-0.0506%,1221.16
01/28/2015,-0.2623%,1221.78
01/27/2015,-0.1508%,1224.99
01/26/2015,0.1122%,1226.84
01/23/2015,0.4551%,1225.47
01/22/2015,0.3928%,1219.92
01/21/2015,0.2785%,1215.14
01/20/2015,-0.0775%,1211.77
01/16/2015,0.1574%,1212.71
01/15/2015,0.1097%,1210.8
01/14/2015,-0.0611%,1209.47
01/13/2015,-0.0519%,1210.21
01/12/2015,-0.3628%,1210.84
01/09/2015,0.0119%,1215.25
01/08/2015,0.6159%,1215.11
01/07/2015,0.2262%,1207.67
01/06/2015,-0.707%,1204.94
01/05/2015,-0.823%,1213.52
01/02/2015,0.3313%,1223.59
12/31/2014,0.1684%,1219.55
12/30/2014,-0.0471%,1217.5
12/29/2014,0.2231%,1218.08
12/26/2014,0.1724%,1215.36
12/24/2014,0.0489%,1213.27
12/23/2014,-0.0167%,1212.68
12/22/2014,0.0013%,1212.88
12/19/2014,0.2574%,1212.86
12/18/2014,0.8285%,1209.75
12/17/2014,0.2766%,1199.81
12/16/2014,-0.3689%,1196.5
12/15/2014,-0.3721%,1200.93
12/12/2014,-0.0484%,1205.42
12/11/2014,0.1024%,1206
12/10/2014,-0.0674%,1204.77
12/09/2014,-0.6008%,1205.58
12/08/2014,-0.4499%,1212.87
12/05/2014,0.2993%,1218.35
12/04/2014,-0.094%,1214.71
12/03/2014,0.1416%,1215.85
12/02/2014,0.0792%,1214.13
12/01/2014,-0.7019%,1213.17
11/28/2014,0.2093%,1221.75
11/26/2014,0.2488%,1219.2
11/25/2014,0.1938%,1216.17
11/24/2014,0.2804%,1213.82
11/21/2014,0.2269%,1210.43
11/20/2014,0.0363%,1207.69
11/19/2014,-0.0509%,1207.25
11/18/2014,0.3423%,1207.86
11/17/2014,-0.1107%,1203.74
11/14/2014,-0.1006%,1205.08
11/13/2014,-0.0232%,1206.29
11/12/2014,0.0499%,1206.57
11/11/2014,0.059%,1205.97
11/10/2014,0.1037%,1205.26
11/07/2014,-0.2283%,1204.01
11/06/2014,-0.0116%,1206.76
11/05/2014,0.0738%,1206.9
11/04/2014,0.0351%,1206.01
11/03/2014,-0.078%,1205.59
10/31/2014,0.817%,1206.53
10/30/2014,0.5745%,1196.75
10/29/2014,-0.0202%,1189.92
10/28/2014,0.3642%,1190.16
