Source: Hedge Fund Research Inc. Copyright 2023 HFR Inc. - www.hfr.com

Name,Ticker,Strategy,Substrategy,Region,Currency
HFRX ED: Merger Arbitrage Index,HFRXMA,,Merger Arbitrage,Global,USD
Date,Daily ROR,Index Value
10/04/2017,0.0039%,1844.85
10/03/2017,0.0007%,1844.78
10/02/2017,0.0433%,1844.76
09/29/2017,0.085%,1843.97
09/28/2017,0.2317%,1842.4
09/27/2017,-0.1555%,1838.14
09/26/2017,-0.0516%,1841
09/25/2017,-0.1081%,1841.95
09/22/2017,0.0252%,1843.95
09/21/2017,-0.0255%,1843.48
09/20/2017,0.026%,1843.95
09/19/2017,0.1305%,1843.47
09/18/2017,0.072%,1841.07
09/15/2017,-0.1357%,1839.75
09/14/2017,0.042%,1842.25
09/13/2017,-0.002%,1841.47
09/12/2017,0.0077%,1841.51
09/11/2017,0.094%,1841.37
09/08/2017,0.0221%,1839.64
09/07/2017,0.1533%,1839.23
09/06/2017,0.0127%,1836.41
09/05/2017,-0.028%,1836.18
09/01/2017,0.0586%,1836.7
08/31/2017,0.1022%,1835.62
08/30/2017,0.0888%,1833.75
08/29/2017,0.1349%,1832.12
08/28/2017,0.0393%,1829.65
08/25/2017,0.0797%,1828.93
08/24/2017,-0.031%,1827.48
08/23/2017,-0.0561%,1828.04
08/22/2017,-0.0178%,1829.07
08/21/2017,0.0009%,1829.39
08/18/2017,-0.0021%,1829.38
08/17/2017,-0.1428%,1829.42
08/16/2017,0.0646%,1832.03
08/15/2017,-0.1812%,1830.85
08/14/2017,0.1902%,1834.17
08/11/2017,0.0543%,1830.69
08/10/2017,-0.0888%,1829.7
08/09/2017,0.009%,1831.32
08/08/2017,0.0799%,1831.16
08/07/2017,-0.023%,1829.7
08/04/2017,0.1046%,1830.12
08/03/2017,-0.553%,1828.2
08/02/2017,0.0632%,1838.37
08/01/2017,0.104%,1837.21
07/31/2017,-0.0119%,1835.3
07/28/2017,0.004%,1835.52
07/27/2017,0.0036%,1835.45
07/26/2017,0.0865%,1835.38
07/25/2017,0.0749%,1833.79
07/24/2017,-0.128%,1832.42
07/21/2017,-0.0196%,1834.77
07/20/2017,0.0718%,1835.13
07/19/2017,-0.0272%,1833.81
07/18/2017,-0.0831%,1834.31
07/17/2017,0.0411%,1835.84
07/14/2017,0.0549%,1835.08
07/13/2017,-0.0595%,1834.08
07/12/2017,0.1169%,1835.17
07/11/2017,-0.0233%,1833.03
07/10/2017,-0.0674%,1833.45
07/07/2017,0.0498%,1834.69
07/06/2017,-0.066%,1833.78
07/05/2017,0.0514%,1834.99
07/03/2017,-0.1804%,1834.04
06/30/2017,0.0916%,1837.36
06/29/2017,-0.0885%,1835.68
06/28/2017,0.0038%,1837.3
06/27/2017,-0.0321%,1837.23
06/26/2017,0.0447%,1837.82
06/23/2017,0.0463%,1837
06/22/2017,-0.0206%,1836.15
06/21/2017,0.015%,1836.53
06/20/2017,0.0028%,1836.26
06/19/2017,-0.0853%,1836.2
06/16/2017,0.131%,1837.77
06/15/2017,0.0809%,1835.37
06/14/2017,-0.0685%,1833.88
06/13/2017,0.0005%,1835.14
06/12/2017,0.0451%,1835.13
06/09/2017,0.0054%,1834.3
06/08/2017,-0.0379%,1834.21
06/07/2017,0.123%,1834.9
06/06/2017,0.0451%,1832.65
06/05/2017,-0.0324%,1831.82
06/02/2017,-0.0107%,1832.41
06/01/2017,0.1956%,1832.61
05/31/2017,0.0946%,1829.03
05/30/2017,-0.0625%,1827.3
05/26/2017,0.0572%,1828.45
05/25/2017,0.0131%,1827.4
05/24/2017,0.0419%,1827.16
05/23/2017,0.0041%,1826.4
05/22/2017,0.0638%,1826.32
05/19/2017,0.0679%,1825.16
05/18/2017,-0.0378%,1823.92
05/17/2017,-0.0092%,1824.61
05/16/2017,0.0298%,1824.78
05/15/2017,0.0806%,1824.23
05/12/2017,-0.0852%,1822.76
05/11/2017,-0.1162%,1824.32
05/10/2017,0.0717%,1826.44
05/09/2017,0.0996%,1825.13
05/08/2017,0.0289%,1823.32
05/05/2017,0.01%,1822.79
05/04/2017,0.0215%,1822.6
05/03/2017,-0.0215%,1822.21
05/02/2017,0.0069%,1822.6
05/01/2017,-0.0028%,1822.48
04/28/2017,-0.0354%,1822.53
04/27/2017,-0.0313%,1823.17
04/26/2017,0.0925%,1823.75
04/25/2017,0.1068%,1822.06
04/24/2017,0.0314%,1820.12
04/21/2017,-0.0299%,1819.54
04/20/2017,0.0249%,1820.09
04/19/2017,-0.0213%,1819.63
04/18/2017,0.1289%,1820.02
04/17/2017,0.0258%,1817.68
04/13/2017,-0.0621%,1817.21
04/12/2017,0.0654%,1818.34
04/11/2017,-0.0083%,1817.15
04/10/2017,0.0902%,1817.3
04/07/2017,-0.0881%,1815.66
04/06/2017,0.0967%,1817.26
04/05/2017,0.0499%,1815.51
04/04/2017,-0.0089%,1814.6
04/03/2017,0.0189%,1814.76
03/31/2017,0.0806%,1814.42
03/30/2017,-0.0458%,1812.96
03/29/2017,-0.0037%,1813.79
03/28/2017,-0.0496%,1813.86
03/27/2017,-0.0172%,1814.76
03/24/2017,-0.0229%,1815.07
03/23/2017,0.0233%,1815.48
03/22/2017,0.0688%,1815.06
03/21/2017,-0.0191%,1813.81
03/20/2017,0.1319%,1814.16
03/17/2017,-0.0812%,1811.77
03/16/2017,0.1043%,1813.24
03/15/2017,0.1238%,1811.35
03/14/2017,-0.1408%,1809.11
03/13/2017,0.0301%,1811.66
03/10/2017,0.0763%,1811.12
03/09/2017,-0.017%,1809.74
03/08/2017,0.0073%,1810.04
03/07/2017,-0.0838%,1809.91
03/06/2017,0.0259%,1811.43
03/03/2017,-0.0169%,1810.96
03/02/2017,-0.0101%,1811.27
03/01/2017,0.1849%,1811.45
02/28/2017,-0.1157%,1808.11
02/27/2017,0.0329%,1810.2
02/24/2017,-0.0285%,1809.6
02/23/2017,-0.0068%,1810.12
02/22/2017,0.1828%,1810.25
02/21/2017,0.0189%,1806.94
02/17/2017,0.0284%,1806.6
02/16/2017,-0.0348%,1806.09
02/15/2017,0.0495%,1806.71
02/14/2017,-0.0441%,1805.82
02/13/2017,0.2739%,1806.62
02/10/2017,-0.1643%,1801.68
02/09/2017,-0.1072%,1804.65
02/08/2017,0.0488%,1806.59
02/07/2017,0.061%,1805.71
02/06/2017,-0.0476%,1804.61
02/03/2017,0.0863%,1805.46
02/02/2017,-0.0129%,1803.91
02/01/2017,-0.1849%,1804.14
01/31/2017,0.0482%,1807.48
01/30/2017,-0.0613%,1806.61
01/27/2017,-0.0173%,1807.72
01/26/2017,-0.124%,1808.03
01/25/2017,0.0167%,1810.28
01/24/2017,0.146%,1809.98
01/23/2017,-0.1136%,1807.34
01/20/2017,-0.1058%,1809.39
01/19/2017,-0.0136%,1811.31
01/18/2017,0.0642%,1811.55
01/17/2017,-0.054%,1810.39
01/13/2017,-0.0088%,1811.37
01/12/2017,-0.0295%,1811.53
01/11/2017,0.0538%,1812.06
01/10/2017,0.1592%,1811.09
01/09/2017,-0.0583%,1808.21
01/06/2017,-0.0664%,1809.26
01/05/2017,-0.0072%,1810.47
01/04/2017,-0.0349%,1810.6
01/03/2017,-0.074%,1811.23
12/30/2016,0.0439%,1812.57
12/29/2016,0.03%,1811.78
12/28/2016,0.061%,1811.23
12/27/2016,-0.0044%,1810.13
12/23/2016,0.0795%,1810.21
12/22/2016,-0.0063%,1808.77
12/21/2016,0.0162%,1808.88
12/20/2016,-0.018%,1808.59
12/19/2016,-0.0335%,1808.92
12/16/2016,0.1182%,1809.52
12/15/2016,0.031%,1807.39
12/14/2016,0.0149%,1806.83
12/13/2016,0.0482%,1806.56
12/12/2016,-0.074%,1805.69
12/09/2016,-0.0089%,1807.03
12/08/2016,0.1109%,1807.19
12/07/2016,-0.0474%,1805.18
12/06/2016,0.1944%,1806.04
12/05/2016,0.0922%,1802.54
12/02/2016,-0.0005%,1800.88
12/01/2016,0.0986%,1800.89
11/30/2016,-0.0296%,1799.11
11/29/2016,-0.0114%,1799.64
11/28/2016,-0.0929%,1799.85
11/25/2016,0.0328%,1801.52
11/23/2016,0.2104%,1800.93
11/22/2016,0.0887%,1797.15
11/21/2016,-0.0493%,1795.56
11/18/2016,0.1842%,1796.44
11/17/2016,0.1709%,1793.14
11/16/2016,0.0059%,1790.08
11/15/2016,0.0136%,1789.97
11/14/2016,0.0059%,1789.73
11/11/2016,0.0579%,1789.63
11/10/2016,0.0042%,1788.59
11/09/2016,0.0004%,1788.51
11/08/2016,0.0363%,1788.51
11/07/2016,0.1349%,1787.86
11/04/2016,-0.0865%,1785.45
11/03/2016,-0.0547%,1787
11/02/2016,-0.0762%,1787.97
11/01/2016,-0.0542%,1789.34
10/31/2016,0.0357%,1790.31
10/28/2016,-0.0897%,1789.67
10/27/2016,-0.0334%,1791.28
10/26/2016,-0.0463%,1791.87
10/25/2016,0.0018%,1792.7
10/24/2016,0.0259%,1792.67
10/21/2016,0.037%,1792.21
10/20/2016,0.1075%,1791.55
10/19/2016,0.0825%,1789.62
10/18/2016,0.0977%,1788.15
10/17/2016,0.0889%,1786.4
10/14/2016,-0.1248%,1784.82
10/13/2016,0.0679%,1787.05
10/12/2016,-0.0591%,1785.83
10/11/2016,-0.0742%,1786.89
10/10/2016,0.0858%,1788.22
10/07/2016,-0.2288%,1786.68
10/06/2016,-0.05%,1790.78
10/05/2016,0.0186%,1791.68
10/04/2016,-0.0203%,1791.34
10/03/2016,-0.0533%,1791.71
09/30/2016,0.0949%,1792.66
09/29/2016,-0.0867%,1790.96
09/28/2016,0.0926%,1792.52
09/27/2016,0.0353%,1790.86
09/26/2016,0.0375%,1790.23
09/23/2016,0.0483%,1789.56
09/22/2016,-0.1343%,1788.69
09/21/2016,0.1351%,1791.1
09/20/2016,0.0635%,1788.68
09/19/2016,0.0215%,1787.55
09/16/2016,-0.1513%,1787.16
09/15/2016,0.0592%,1789.87
09/14/2016,0.0874%,1788.81
09/13/2016,-0.0828%,1787.25
09/12/2016,-0.003%,1788.73
09/09/2016,-0.0301%,1788.78
09/08/2016,-0.0318%,1789.32
09/07/2016,0.0863%,1789.89
09/06/2016,0.1037%,1788.35
09/02/2016,0.0743%,1786.5
09/01/2016,0.0569%,1785.17
08/31/2016,-0.0407%,1784.15
08/30/2016,-0.0034%,1784.88
08/29/2016,0.0715%,1784.94
08/26/2016,0.0792%,1783.67
08/25/2016,-0.1699%,1782.25
08/24/2016,0.0319%,1785.29
08/23/2016,0.118%,1784.72
08/22/2016,0.0509%,1782.61
08/19/2016,-0.058%,1781.71
08/18/2016,0.0875%,1782.74
08/17/2016,0.0265%,1781.18
08/16/2016,0.0308%,1780.71
08/15/2016,-0.0479%,1780.16
08/12/2016,0.0875%,1781.02
08/11/2016,-0.1052%,1779.46
08/10/2016,-0.1796%,1781.33
08/09/2016,-0.0116%,1784.54
08/08/2016,0.0745%,1784.74
08/05/2016,0.0358%,1783.42
08/04/2016,-0.045%,1782.78
08/03/2016,-0.0087%,1783.58
08/02/2016,-0.0434%,1783.74
08/01/2016,0.006%,1784.51
07/29/2016,0.0281%,1784.4
07/28/2016,0.0277%,1783.9
07/27/2016,-0.1437%,1783.41
07/26/2016,0.0423%,1785.98
07/25/2016,0.0794%,1785.22
07/22/2016,-0.0082%,1783.81
07/21/2016,-0.0323%,1783.95
07/20/2016,0.0553%,1784.53
07/19/2016,0.084%,1783.54
07/18/2016,0.0581%,1782.05
07/15/2016,0.0508%,1781.01
07/14/2016,0.0404%,1780.11
07/13/2016,0.0063%,1779.39
07/12/2016,-0.0161%,1779.28
07/11/2016,-0.0411%,1779.57
07/08/2016,0.047%,1780.3
07/07/2016,-0.0101%,1779.46
07/06/2016,-0.0035%,1779.64
07/05/2016,-0.0568%,1779.7
07/01/2016,0.0523%,1780.71
06/30/2016,0.2719%,1779.78
06/29/2016,0.088%,1774.96
06/28/2016,0.0481%,1773.4
06/27/2016,-0.3299%,1772.54
06/24/2016,-0.0194%,1778.41
06/23/2016,0.0312%,1778.76
06/22/2016,-0.0166%,1778.2
06/21/2016,-0.0738%,1778.5
06/20/2016,0.067%,1779.81
06/17/2016,-0.0461%,1778.62
06/16/2016,0.0429%,1779.44
06/15/2016,0.0716%,1778.68
06/14/2016,-0.0019%,1777.4
06/13/2016,-0.0849%,1777.44
06/10/2016,-0.0533%,1778.95
06/09/2016,-0.0204%,1779.9
06/08/2016,0.0757%,1780.26
06/07/2016,-0.0712%,1778.91
06/06/2016,-0.0356%,1780.18
06/03/2016,0.067%,1780.82
06/02/2016,0.0187%,1779.62
06/01/2016,0.0148%,1779.29
05/31/2016,0.0226%,1779.03
05/27/2016,-0.0354%,1778.63
05/26/2016,0.0138%,1779.26
05/25/2016,0.0345%,1779.01
05/24/2016,0.0368%,1778.4
05/23/2016,0.2411%,1777.74
05/20/2016,0.043%,1773.47
05/19/2016,0.0262%,1772.7
05/18/2016,0.0772%,1772.24
05/17/2016,-0.0709%,1770.87
05/16/2016,0.0505%,1772.13
05/13/2016,-0.0223%,1771.24
05/12/2016,0.0293%,1771.63
05/11/2016,-0.0421%,1771.11
05/10/2016,0.0049%,1771.86
05/09/2016,-0.0308%,1771.77
05/06/2016,0.1266%,1772.32
05/05/2016,0.036%,1770.08
05/04/2016,-0.022%,1769.44
05/03/2016,0.1072%,1769.83
05/02/2016,0.0114%,1767.93
04/29/2016,-0.0867%,1767.73
04/28/2016,-0.0553%,1769.27
04/27/2016,0.0473%,1770.24
04/26/2016,0.032%,1769.41
04/25/2016,-0.0839%,1768.84
04/22/2016,0.1753%,1770.33
04/21/2016,-0.02%,1767.23
04/20/2016,-0.1995%,1767.58
04/19/2016,-0.0634%,1771.12
04/18/2016,0.0618%,1772.24
04/15/2016,-0.038%,1771.14
04/14/2016,0.0806%,1771.82
04/13/2016,-0.0615%,1770.39
04/12/2016,0.084%,1771.48
04/11/2016,-0.0121%,1769.99
04/08/2016,0.0656%,1770.21
04/07/2016,0.001%,1769.05
04/06/2016,0.0791%,1769.03
04/05/2016,-0.0278%,1767.63
04/04/2016,0.1104%,1768.12
04/01/2016,0.0139%,1766.17
03/31/2016,-0.0234%,1765.93
03/30/2016,-0.0572%,1766.34
03/29/2016,0.1685%,1767.35
03/28/2016,0.0263%,1764.38
03/24/2016,0.1075%,1763.92
03/23/2016,0.2509%,1762.02
03/22/2016,-0.0444%,1757.61
03/21/2016,-0.1818%,1758.39
03/18/2016,0.2195%,1761.59
03/17/2016,0.056%,1757.74
03/16/2016,0.0644%,1756.75
03/15/2016,-0.0162%,1755.62
03/14/2016,-0.021%,1755.91
03/11/2016,-0.0395%,1756.28
03/10/2016,-0.0505%,1756.97
03/09/2016,0.0946%,1757.86
03/08/2016,-0.1931%,1756.2
03/07/2016,0.0656%,1759.59
03/04/2016,0.0139%,1758.44
03/03/2016,-0.029%,1758.2
03/02/2016,0.0484%,1758.71
03/01/2016,-0.0226%,1757.86
02/29/2016,0.0178%,1758.25
02/26/2016,0.0092%,1757.94
02/25/2016,0.1164%,1757.78
02/24/2016,0.1192%,1755.74
02/23/2016,0.029%,1753.65
02/22/2016,0.1411%,1753.14
02/19/2016,-0.006%,1750.67
02/18/2016,0.046%,1750.77
02/17/2016,-0.1921%,1749.97
02/16/2016,-0.0054%,1753.34
02/12/2016,0.1856%,1753.43
02/11/2016,-0.2977%,1750.18
02/10/2016,0.0492%,1755.41
02/09/2016,-0.1856%,1754.55
02/08/2016,0.0943%,1757.81
02/05/2016,-0.1545%,1756.15
02/04/2016,-0.0877%,1758.87
02/03/2016,0.0352%,1760.41
02/02/2016,0.1328%,1759.8
02/01/2016,-0.0556%,1757.46
01/29/2016,0.1891%,1758.44
01/28/2016,0.0773%,1755.12
01/27/2016,-0.047%,1753.77
01/26/2016,0.614%,1754.59
01/25/2016,-0.0677%,1743.88
01/22/2016,0.2186%,1745.06
01/21/2016,0.242%,1741.26
01/20/2016,-0.3046%,1737.05
01/19/2016,0.3134%,1742.36
01/15/2016,0.0451%,1736.92
01/14/2016,-0.0624%,1736.13
01/13/2016,-0.12%,1737.22
01/12/2016,0.0337%,1739.31
01/11/2016,0.0556%,1738.72
01/08/2016,0.0499%,1737.75
01/07/2016,-0.2285%,1736.88
01/06/2016,0.0871%,1740.86
01/05/2016,0.1009%,1739.35
01/04/2016,-0.0105%,1737.59
12/31/2015,-0.0128%,1737.78
12/30/2015,-0.0374%,1738
12/29/2015,0.1978%,1738.65
12/28/2015,0.0808%,1735.22
12/24/2015,0.0334%,1733.82
12/23/2015,0.2157%,1733.24
12/22/2015,0.1274%,1729.51
12/21/2015,0.2536%,1727.31
12/18/2015,-0.1772%,1722.94
12/17/2015,0.0203%,1725.99
12/16/2015,0.0515%,1725.64
12/15/2015,0.1272%,1724.76
12/14/2015,-0.0821%,1722.56
12/11/2015,-0.1295%,1723.98
12/10/2015,-0.0244%,1726.22
12/09/2015,0.156%,1726.64
12/08/2015,-0.0047%,1723.95
12/07/2015,-0.0579%,1724.03
12/04/2015,0.0888%,1725.03
12/03/2015,0.0086%,1723.5
12/02/2015,-0.0696%,1723.35
12/01/2015,0.2168%,1724.55
11/30/2015,0.2914%,1720.82
11/27/2015,0.1999%,1715.82
11/25/2015,0.0042%,1712.39
11/24/2015,-0.1411%,1712.32
11/23/2015,-0.153%,1714.74
11/20/2015,-0.1004%,1717.37
11/19/2015,0.0602%,1719.1
11/18/2015,0.3153%,1718.06
11/17/2015,-0.1722%,1712.66
11/16/2015,0.1038%,1715.62
11/13/2015,-0.051%,1713.84
11/12/2015,-0.1363%,1714.71
11/11/2015,0.0731%,1717.05
11/10/2015,0.3166%,1715.8
11/09/2015,-0.173%,1710.38
11/06/2015,-0.155%,1713.35
11/05/2015,0.0606%,1716.01
11/04/2015,-0.0597%,1714.97
11/03/2015,0.0941%,1715.99
11/02/2015,-0.0792%,1714.38
10/30/2015,0.192%,1715.74
10/29/2015,-0.1042%,1712.45
10/28/2015,0.2947%,1714.23
10/27/2015,-0.1871%,1709.2
10/26/2015,-0.1137%,1712.4
10/23/2015,0.0198%,1714.35
10/22/2015,-0.0041%,1714.01
10/21/2015,0.0129%,1714.08
10/20/2015,-0.0124%,1713.86
10/19/2015,0.9253%,1714.08
10/16/2015,-0.1706%,1698.36
10/15/2015,0.2726%,1701.26
10/14/2015,-0.0442%,1696.64
10/13/2015,0.0151%,1697.39
10/12/2015,0.0008%,1697.13
10/09/2015,0.067%,1697.12
10/08/2015,0.0631%,1695.98
10/07/2015,0.0524%,1694.91
10/06/2015,0.111%,1694.02
10/05/2015,0.2057%,1692.15
10/02/2015,0.1774%,1688.67
10/01/2015,0.1093%,1685.68
09/30/2015,0.6351%,1683.84
09/29/2015,0.0009%,1673.22
09/28/2015,-0.5023%,1673.2
09/25/2015,-0.1063%,1681.65
09/24/2015,-0.063%,1683.44
09/23/2015,-0.057%,1684.5
09/22/2015,-0.0409%,1685.46
09/21/2015,0.0479%,1686.15
09/18/2015,-0.1038%,1685.34
09/17/2015,0.1372%,1687.09
09/16/2015,0.0337%,1684.78
09/15/2015,-0.0011%,1684.21
09/14/2015,-0.0863%,1684.23
09/11/2015,-0.0286%,1685.69
09/10/2015,0.0908%,1686.17
09/09/2015,0.0431%,1684.64
09/08/2015,0.3518%,1683.91
09/04/2015,-0.0533%,1678.01
09/03/2015,0.0069%,1678.91
09/02/2015,0.038%,1678.79
09/01/2015,-0.0422%,1678.15
08/31/2015,0.0014%,1678.86
08/28/2015,0.1038%,1678.84
08/27/2015,0.1926%,1677.09
08/26/2015,0.1614%,1673.87
08/25/2015,0.1065%,1671.17
08/24/2015,-0.4524%,1669.39
08/21/2015,-0.1681%,1676.98
08/20/2015,0.113%,1679.81
08/19/2015,-0.0575%,1677.91
08/18/2015,-0.1471%,1678.88
08/17/2015,0.1791%,1681.35
08/14/2015,0.0971%,1678.34
08/13/2015,0.0651%,1676.71
08/12/2015,0.0562%,1675.62
08/11/2015,0.1707%,1674.68
08/10/2015,-0.019%,1671.83
08/07/2015,0.0238%,1672.15
08/06/2015,0.0252%,1671.75
08/05/2015,0.0893%,1671.33
08/04/2015,-0.0661%,1669.84
08/03/2015,-0.0014%,1670.94
07/31/2015,-0.0132%,1670.96
07/30/2015,0.1406%,1671.19
07/29/2015,0.0366%,1668.84
07/28/2015,0.1805%,1668.23
07/27/2015,-0.1033%,1665.22
07/24/2015,-0.0703%,1666.94
07/23/2015,0.0638%,1668.11
07/22/2015,-0.0504%,1667.05
07/21/2015,-0.0454%,1667.89
07/20/2015,-0.0523%,1668.65
07/17/2015,-0.0636%,1669.52
07/16/2015,0.0635%,1670.58
07/15/2015,0.1013%,1669.52
07/14/2015,0.1436%,1667.83
07/13/2015,0.0073%,1665.44
07/10/2015,-0.0091%,1665.32
07/09/2015,-0.0093%,1665.47
07/08/2015,-0.07%,1665.63
07/07/2015,0.1689%,1666.79
07/06/2015,-0.1211%,1663.98
07/02/2015,0.3855%,1666
07/01/2015,-0.0327%,1659.6
06/30/2015,0.2953%,1660.15
06/29/2015,-0.3035%,1655.26
06/26/2015,-0.0229%,1660.3
06/25/2015,0.0573%,1660.68
06/24/2015,0.0457%,1659.73
06/23/2015,-0.1423%,1658.97
06/22/2015,-0.5752%,1661.33
06/19/2015,-0.141%,1670.94
06/18/2015,-0.0803%,1673.3
06/17/2015,0.0313%,1674.65
06/16/2015,0.0257%,1674.12
06/15/2015,0.212%,1673.69
06/12/2015,-0.0444%,1670.15
06/11/2015,-0.1022%,1670.89
06/10/2015,0.1782%,1672.6
06/09/2015,0.2636%,1669.63
06/08/2015,0.0167%,1665.24
06/05/2015,-0.0755%,1664.96
06/04/2015,-0.0246%,1666.22
06/03/2015,-0.0159%,1666.63
06/02/2015,0.0449%,1666.89
06/01/2015,-0.1162%,1666.14
05/29/2015,0.0202%,1668.08
05/28/2015,0.0456%,1667.75
05/27/2015,0.1224%,1666.99
05/26/2015,-0.1047%,1664.95
05/22/2015,0.1565%,1666.69
05/21/2015,0.0777%,1664.09
05/20/2015,0.004%,1662.8
05/19/2015,-0.0753%,1662.73
05/18/2015,0.0194%,1663.98
05/15/2015,0.2011%,1663.66
05/14/2015,0.064%,1660.32
05/13/2015,0.0397%,1659.26
05/12/2015,-0.0442%,1658.6
05/11/2015,0.1717%,1659.34
05/08/2015,-0.0356%,1656.49
05/07/2015,0.1128%,1657.09
05/06/2015,-0.0524%,1655.22
05/05/2015,-0.0689%,1656.09
05/04/2015,0.1235%,1657.23
05/01/2015,0.0505%,1655.18
04/30/2015,-0.0972%,1654.35
04/29/2015,0.1215%,1655.96
04/28/2015,0.0643%,1653.95
04/27/2015,0.0047%,1652.89
04/24/2015,-0.0492%,1652.81
04/23/2015,0.1702%,1653.62
04/22/2015,0.0487%,1650.81
04/21/2015,0.0134%,1650.01
04/20/2015,0.0665%,1649.79
04/17/2015,-0.0135%,1648.69
04/16/2015,-0.0445%,1648.92
04/15/2015,0.0927%,1649.65
04/14/2015,0.0579%,1648.12
04/13/2015,-0.1992%,1647.17
04/10/2015,0.0473%,1650.46
04/09/2015,0.0726%,1649.67
04/08/2015,-0.0164%,1648.48
04/07/2015,0.076%,1648.75
04/06/2015,0.0817%,1647.5
04/02/2015,0.1124%,1646.15
04/01/2015,-0.0118%,1644.3
03/31/2015,0.0558%,1644.5
03/30/2015,-0.1211%,1643.58
03/27/2015,-0.0221%,1645.58
03/26/2015,-0.0234%,1645.94
03/25/2015,-0.0004%,1646.32
03/24/2015,0.0268%,1646.33
03/23/2015,0.1598%,1645.89
03/20/2015,-0.0273%,1643.26
03/19/2015,-0.0276%,1643.71
03/18/2015,0.153%,1644.17
03/17/2015,-0.0477%,1641.65
03/16/2015,0.1495%,1642.44
03/13/2015,0.0156%,1639.99
03/12/2015,0.116%,1639.73
03/11/2015,0.1561%,1637.83
03/10/2015,0.2729%,1635.28
03/09/2015,-0.1021%,1630.83
03/06/2015,0.0822%,1632.49
03/05/2015,-0.1761%,1631.15
03/04/2015,-0.0034%,1634.03
03/03/2015,0.0625%,1634.09
03/02/2015,-0.0437%,1633.07
02/27/2015,-0.0555%,1633.78
02/26/2015,0.0944%,1634.69
02/25/2015,-0.0255%,1633.14
02/24/2015,0.2545%,1633.56
02/23/2015,0.1198%,1629.41
02/20/2015,-0.0204%,1627.46
02/19/2015,0.076%,1627.8
02/18/2015,-0.0451%,1626.56
02/17/2015,0.1484%,1627.3
02/13/2015,-0.0456%,1624.88
02/12/2015,-0.1065%,1625.63
02/11/2015,0.0997%,1627.36
02/10/2015,0.1298%,1625.74
02/09/2015,-0.0229%,1623.63
02/06/2015,0.0317%,1624
02/05/2015,-0.2186%,1623.49
02/04/2015,0.2183%,1627.04
02/03/2015,0.0755%,1623.5
02/02/2015,-0.2304%,1622.27
01/30/2015,0.1816%,1626.02
01/29/2015,0.0367%,1623.07
01/28/2015,0.1533%,1622.48
01/27/2015,0.4883%,1619.99
01/26/2015,0.2154%,1612.12
01/23/2015,-0.0103%,1608.66
01/22/2015,0.1393%,1608.82
01/21/2015,-0.1008%,1606.59
01/20/2015,-0.01%,1608.21
01/16/2015,0.2423%,1608.37
01/15/2015,0.0063%,1604.48
01/14/2015,-0.0139%,1604.38
01/13/2015,0.1495%,1604.6
01/12/2015,-0.1781%,1602.21
01/09/2015,0.0971%,1605.07
01/08/2015,0.0082%,1603.51
01/07/2015,0.3719%,1603.38
01/06/2015,-0.1701%,1597.44
01/05/2015,-0.1413%,1600.16
01/02/2015,-0.0451%,1602.42
12/31/2014,0.1016%,1603.15
12/30/2014,0.0275%,1601.52
12/29/2014,0.1069%,1601.08
12/26/2014,0.0625%,1599.37
12/24/2014,0.0455%,1598.37
12/23/2014,0.0552%,1597.64
12/22/2014,0.1342%,1596.76
12/19/2014,0.0876%,1594.62
12/18/2014,0.1351%,1593.23
12/17/2014,0.3824%,1591.08
12/16/2014,-0.1654%,1585.02
12/15/2014,-0.1926%,1587.64
12/12/2014,-0.0212%,1590.71
12/11/2014,0.0692%,1591.04
12/10/2014,-0.2342%,1589.94
12/09/2014,-0.0908%,1593.68
12/08/2014,-0.1778%,1595.12
12/05/2014,-0.0596%,1597.97
12/04/2014,-0.0869%,1598.92
12/03/2014,0.07%,1600.31
12/02/2014,0.2144%,1599.19
12/01/2014,-0.1091%,1595.77
11/28/2014,-0.0543%,1597.51
11/26/2014,-0.1012%,1598.38
11/25/2014,0.2313%,1600
11/24/2014,0.3757%,1596.31
11/21/2014,-0.1202%,1590.33
11/20/2014,0.1487%,1592.25
11/19/2014,0.0776%,1589.88
11/18/2014,0.2162%,1588.65
11/17/2014,-0.2004%,1585.22
11/14/2014,0.1198%,1588.4
11/13/2014,-0.0979%,1586.5
11/12/2014,0.0241%,1588.06
11/11/2014,-0.0166%,1587.67
11/10/2014,0.028%,1587.94
11/07/2014,-0.0285%,1587.49
11/06/2014,0.155%,1587.95
11/05/2014,0.1851%,1585.49
11/04/2014,-0.2153%,1582.56
11/03/2014,-0.0924%,1585.97
10/31/2014,0.0042%,1587.44
10/30/2014,0.1953%,1587.37
10/29/2014,0.104%,1584.28
10/28/2014,0.3585%,1582.63
10/27/2014,-0.4021%,1576.98
10/24/2014,-0.0619%,1583.35
10/23/2014,0.3813%,1584.33
10/22/2014,-0.2169%,1578.31
10/21/2014,0.2834%,1581.74
10/20/2014,0.7237%,1577.27
10/17/2014,-0.3409%,1565.94
10/16/2014,0.2602%,1571.29
10/15/2014,-0.7603%,1567.22
10/14/2014,-0.1349%,1579.22
10/13/2014,-0.1117%,1581.36
10/10/2014,-0.0383%,1583.12
10/09/2014,-0.1155%,1583.73
10/08/2014,0.0572%,1585.56
10/07/2014,-0.0472%,1584.66
10/06/2014,-0.0556%,1585.4
10/03/2014,0.2247%,1586.29
10/02/2014,0.3131%,1582.73
