Source: Hedge Fund Research Inc. Copyright 2023 HFR Inc. - www.hfr.com

Name,Ticker,Strategy,Substrategy,Region,Currency
HFRX EH: Equity Market Neutral Index,HFRXEMN,,Equity Market Neutral,Global,USD
Date,Daily ROR,Index Value
07/18/2017,0.1228%,997.37
07/17/2017,-0.0117%,996.15
07/14/2017,-0.194%,996.27
07/13/2017,-0.0832%,998.2
07/12/2017,-0.0447%,999.03
07/11/2017,0.1964%,999.48
07/10/2017,0.1407%,997.52
07/07/2017,0.1384%,996.12
07/06/2017,0.0121%,994.75
07/05/2017,0.0534%,994.63
07/03/2017,-0.0129%,994.1
06/30/2017,-0.0196%,994.22
06/29/2017,-0.0003%,994.42
06/28/2017,0.2828%,994.42
06/27/2017,-0.0208%,991.62
06/26/2017,0.1003%,991.82
06/23/2017,-0.1719%,990.83
06/22/2017,-0.1031%,992.54
06/21/2017,0.0682%,993.56
06/20/2017,-0.1197%,992.88
06/19/2017,0.2686%,994.07
06/16/2017,0.1003%,991.41
06/15/2017,-0.1114%,990.42
06/14/2017,-0.1403%,991.52
06/13/2017,0.31%,992.92
06/12/2017,-0.5084%,989.85
06/09/2017,0.1937%,994.9
06/08/2017,0.1383%,992.98
06/07/2017,0.0466%,991.61
06/06/2017,0.0958%,991.15
06/05/2017,-0.1459%,990.2
06/02/2017,0.2375%,991.65
06/01/2017,0.0996%,989.3
05/31/2017,-0.1078%,988.31
05/30/2017,-0.0049%,989.38
05/26/2017,0.1044%,989.43
05/25/2017,-0.0494%,988.39
05/24/2017,-0.1704%,988.88
05/23/2017,0.0426%,990.57
05/22/2017,-0.4666%,990.15
05/19/2017,0.0304%,994.79
05/18/2017,-0.0407%,994.49
05/17/2017,-0.5206%,994.89
05/16/2017,-0.2231%,1000.1
05/15/2017,-0.0083%,1002.34
05/12/2017,-0.2779%,1002.42
05/11/2017,-0.0938%,1005.21
05/10/2017,0.1165%,1006.16
05/09/2017,0.059%,1004.99
05/08/2017,-0.2326%,1004.39
05/05/2017,0.1842%,1006.74
05/04/2017,0.1897%,1004.88
05/03/2017,-0.2294%,1002.98
05/02/2017,0.0411%,1005.29
05/01/2017,0.1502%,1004.87
04/28/2017,0.4394%,1003.37
04/27/2017,-0.3304%,998.98
04/26/2017,-0.0027%,1002.29
04/25/2017,0.0658%,1002.32
04/24/2017,0.4434%,1001.66
04/21/2017,-0.0655%,997.23
04/20/2017,0.2034%,997.89
04/19/2017,0.093%,995.86
04/18/2017,-0.1431%,994.94
04/17/2017,-0.0809%,996.36
04/13/2017,-0.0832%,997.17
04/12/2017,-0.2787%,998
04/11/2017,-0.0975%,1000.79
04/10/2017,0.0061%,1001.77
04/07/2017,0.1283%,1001.71
04/06/2017,0.055%,1000.42
04/05/2017,0.0085%,999.87
04/04/2017,0.0233%,999.79
04/03/2017,-0.2629%,999.55
03/31/2017,-0.3461%,1002.19
03/30/2017,0.2843%,1005.67
03/29/2017,-0.0083%,1002.82
03/28/2017,0.2149%,1002.9
03/27/2017,-0.1387%,1000.75
03/24/2017,-0.1251%,1002.14
03/23/2017,0.2536%,1003.4
03/22/2017,0.1402%,1000.86
03/21/2017,-0.1159%,999.46
03/20/2017,0.0859%,1000.62
03/17/2017,-0.1438%,999.76
03/16/2017,0.0524%,1001.2
03/15/2017,0.3264%,1000.67
03/14/2017,0.046%,997.42
03/13/2017,0.1102%,996.96
03/10/2017,-0.0163%,995.86
03/09/2017,-0.4117%,996.02
03/08/2017,0.1131%,1000.14
03/07/2017,-0.176%,999.01
03/06/2017,-0.268%,1000.77
03/03/2017,0.0087%,1003.46
03/02/2017,0.3278%,1003.37
03/01/2017,0.5331%,1000.1
02/28/2017,-0.1273%,994.79
02/27/2017,0.1517%,996.06
02/24/2017,-0.1968%,994.55
02/23/2017,-0.2564%,996.51
02/22/2017,-0.0014%,999.08
02/21/2017,0.4286%,999.09
02/17/2017,-0.2047%,994.82
02/16/2017,-0.149%,996.87
02/15/2017,0.0674%,998.35
02/14/2017,0.0451%,997.68
02/13/2017,0.1303%,997.23
02/10/2017,0.1339%,995.93
02/09/2017,-0.058%,994.6
02/08/2017,0.0064%,995.18
02/07/2017,-0.2011%,995.11
02/06/2017,-0.254%,997.12
02/03/2017,0.0588%,999.66
02/02/2017,-0.0922%,999.07
02/01/2017,0.5348%,999.99
01/31/2017,-0.0323%,994.67
01/30/2017,-0.0669%,995
01/27/2017,0.0438%,995.66
01/26/2017,-0.0246%,995.23
01/25/2017,0.2135%,995.47
01/24/2017,0.167%,993.35
01/23/2017,0.1102%,991.69
01/20/2017,0.0518%,990.6
01/19/2017,0.185%,990.09
01/18/2017,-0.0357%,988.26
01/17/2017,-0.3407%,988.61
01/13/2017,-0.0107%,991.99
01/12/2017,-0.0081%,992.1
01/11/2017,0.6264%,992.18
01/10/2017,0.1708%,986
01/09/2017,0.0816%,984.32
01/06/2017,-0.2986%,983.52
01/05/2017,-0.1692%,986.47
01/04/2017,0.0421%,988.14
01/03/2017,0.0434%,987.72
12/30/2016,-0.1896%,987.29
12/29/2016,-0.0778%,989.17
12/28/2016,0.1397%,989.94
12/27/2016,-0.0486%,988.56
12/23/2016,0.002%,989.04
12/22/2016,-0.2169%,989.02
12/21/2016,-0.0478%,991.17
12/20/2016,0.1319%,991.64
12/19/2016,-0.1744%,990.34
12/16/2016,0.0438%,992.07
12/15/2016,0.4361%,991.63
12/14/2016,-0.2134%,987.33
12/13/2016,-0.3959%,989.44
12/12/2016,-0.2984%,993.37
12/09/2016,-0.0835%,996.34
12/08/2016,0.0167%,997.18
12/07/2016,-0.104%,997.01
12/06/2016,-0.1094%,998.05
12/05/2016,0.2248%,999.14
12/02/2016,-0.1068%,996.9
12/01/2016,-0.0019%,997.97
11/30/2016,-0.1678%,997.98
11/29/2016,0.1777%,999.66
11/28/2016,-0.0646%,997.89
11/25/2016,-0.1147%,998.53
11/23/2016,-0.1683%,999.68
11/22/2016,0.0768%,1001.37
11/21/2016,-0.0573%,1000.6
11/18/2016,0.1809%,1001.17
11/17/2016,0.0122%,999.36
11/16/2016,0.2584%,999.24
11/15/2016,-0.0676%,996.67
11/14/2016,0.115%,997.34
11/11/2016,-0.1043%,996.2
11/10/2016,-0.2476%,997.23
11/09/2016,0.1775%,999.71
11/08/2016,0.0124%,997.94
11/07/2016,0.2867%,997.82
11/04/2016,0.2471%,994.96
11/03/2016,-0.5297%,992.51
11/02/2016,0.0754%,997.8
11/01/2016,-0.131%,997.04
10/31/2016,0.2306%,998.35
10/28/2016,0.1335%,996.06
10/27/2016,-0.2205%,994.73
10/26/2016,-0.2986%,996.93
10/25/2016,0.1161%,999.91
10/24/2016,0.0125%,998.75
10/21/2016,-0.1936%,998.63
10/20/2016,-0.012%,1000.56
10/19/2016,0.0935%,1000.68
10/18/2016,-0.0071%,999.75
10/17/2016,0.1865%,999.82
10/14/2016,0.1083%,997.96
10/13/2016,0.1493%,996.88
10/12/2016,-0.0762%,995.39
10/11/2016,-0.2424%,996.15
10/10/2016,-0.2112%,998.57
10/07/2016,-0.0159%,1000.68
10/06/2016,-0.039%,1000.84
10/05/2016,-0.0975%,1001.23
10/04/2016,0.0657%,1002.21
10/03/2016,0.1956%,1001.55
09/30/2016,-0.0952%,999.6
09/29/2016,0.0036%,1000.55
09/28/2016,0.0385%,1000.51
09/27/2016,0.0731%,1000.13
09/26/2016,-0.2397%,999.4
09/23/2016,-0.0756%,1001.8
09/22/2016,0.0286%,1002.56
09/21/2016,0.0402%,1002.27
09/20/2016,0.0524%,1001.87
09/19/2016,0.1561%,1001.34
09/16/2016,0.054%,999.78
09/15/2016,0.3704%,999.24
09/14/2016,0.1899%,995.55
09/13/2016,-0.2094%,993.67
09/12/2016,0.1312%,995.75
09/09/2016,-0.4766%,994.45
09/08/2016,-0.2142%,999.21
09/07/2016,0.0974%,1001.35
09/06/2016,-0.0954%,1000.38
09/02/2016,0.2662%,1001.33
09/01/2016,0.2628%,998.68
08/31/2016,-0.1633%,996.06
08/30/2016,-0.1312%,997.69
08/29/2016,0.082%,999
08/26/2016,-0.0692%,998.18
08/25/2016,-0.0139%,998.87
08/24/2016,-0.0461%,999.01
08/23/2016,0.018%,999.47
08/22/2016,0.0578%,999.29
08/19/2016,-0.0332%,998.71
08/18/2016,-0.0129%,999.04
08/17/2016,0.0262%,999.17
08/16/2016,-0.2827%,998.91
08/15/2016,0.0082%,1001.74
08/12/2016,-0.2335%,1001.66
08/11/2016,0.3774%,1004
08/10/2016,-0.2125%,1000.23
08/09/2016,0.0422%,1002.36
08/08/2016,-0.1119%,1001.94
08/05/2016,0.085%,1003.06
08/04/2016,0.0813%,1002.21
08/03/2016,-0.1996%,1001.39
08/02/2016,0.0599%,1003.39
08/01/2016,0.2281%,1002.79
07/29/2016,0.0302%,1000.51
07/28/2016,0.2364%,1000.21
07/27/2016,-0.0557%,997.85
07/26/2016,0.1862%,998.41
07/25/2016,0.0908%,996.55
07/22/2016,0.1313%,995.65
07/21/2016,0.0925%,994.34
07/20/2016,0.152%,993.42
07/19/2016,-0.0128%,991.91
07/18/2016,-0.0826%,992.04
07/15/2016,-0.0787%,992.86
07/14/2016,0.0716%,993.64
07/13/2016,0.2307%,992.93
07/12/2016,-0.2844%,990.65
07/11/2016,0.0924%,993.47
07/08/2016,0.144%,992.56
07/07/2016,-0.0656%,991.13
07/06/2016,0.1845%,991.78
07/05/2016,0.0633%,989.95
07/01/2016,0.0553%,989.33
06/30/2016,0.0937%,988.78
06/29/2016,-0.0596%,987.85
06/28/2016,0.1245%,988.44
06/27/2016,0.1171%,987.21
06/24/2016,-0.6731%,986.06
06/23/2016,-0.0562%,992.74
06/22/2016,-0.0689%,993.3
06/21/2016,-0.2557%,993.98
06/20/2016,0.2013%,996.53
06/17/2016,-0.0947%,994.53
06/16/2016,-0.0447%,995.47
06/15/2016,-0.0412%,995.92
06/14/2016,-0.1084%,996.33
06/13/2016,0.028%,997.41
06/10/2016,-0.1737%,997.13
06/09/2016,0.1016%,998.86
06/08/2016,-0.0621%,997.85
06/07/2016,0.029%,998.47
06/06/2016,-0.2804%,998.18
06/03/2016,0.0556%,1000.99
06/02/2016,-0.0967%,1000.43
06/01/2016,0.2601%,1001.4
05/31/2016,-0.1415%,998.8
05/27/2016,0.0337%,1000.22
05/26/2016,-0.0099%,999.88
05/25/2016,-0.2921%,999.98
05/24/2016,-0.0922%,1002.91
05/23/2016,-0.0544%,1003.83
05/20/2016,0.0692%,1004.38
05/19/2016,0.2339%,1003.69
05/18/2016,-0.1095%,1001.34
05/17/2016,-0.3609%,1002.44
05/16/2016,-0.0712%,1006.07
05/13/2016,-0.1348%,1006.79
05/12/2016,0.2352%,1008.15
05/11/2016,0.082%,1005.78
05/10/2016,0.4236%,1004.96
05/09/2016,-0.0134%,1000.72
05/06/2016,-0.1333%,1000.85
05/05/2016,0.3185%,1002.19
05/04/2016,0.2201%,999.01
05/03/2016,0.1968%,996.81
05/02/2016,0.0431%,994.86
04/29/2016,0.4788%,994.43
04/28/2016,-0.0717%,989.69
04/27/2016,0.1251%,990.4
04/26/2016,-0.2486%,989.16
04/25/2016,0.318%,991.63
04/22/2016,-0.0916%,988.48
04/21/2016,-0.4361%,989.39
04/20/2016,-0.6197%,993.72
04/19/2016,-0.1714%,999.92
04/18/2016,-0.0716%,1001.64
04/15/2016,-0.2916%,1002.35
04/14/2016,-0.1662%,1005.29
04/13/2016,-0.3963%,1006.96
04/12/2016,-0.4655%,1010.97
04/11/2016,0.0833%,1015.69
04/08/2016,-0.1952%,1014.85
04/07/2016,-0.1738%,1016.83
04/06/2016,0.2461%,1018.6
04/05/2016,0.2373%,1016.1
04/04/2016,-0.1095%,1013.7
04/01/2016,0.1559%,1014.81
03/31/2016,-0.0468%,1013.23
03/30/2016,-0.2177%,1013.7
03/29/2016,0.2041%,1015.91
03/28/2016,-0.0424%,1013.84
03/24/2016,0.1554%,1014.28
03/23/2016,0.4806%,1012.7
03/22/2016,0.248%,1007.86
03/21/2016,0.1407%,1005.36
03/18/2016,-0.4315%,1003.95
03/17/2016,-0.379%,1008.3
03/16/2016,0.3785%,1012.14
03/15/2016,0.2102%,1008.32
03/14/2016,-0.2483%,1006.21
03/11/2016,0.0465%,1008.71
03/10/2016,0.2592%,1008.24
03/09/2016,0.3207%,1005.64
03/08/2016,0.0376%,1002.42
03/07/2016,-0.4611%,1002.04
03/04/2016,-0.5307%,1006.69
03/03/2016,-0.5273%,1012.06
03/02/2016,-0.7161%,1017.42
03/01/2016,0.2875%,1024.76
02/29/2016,-0.1617%,1021.82
02/26/2016,0.1049%,1023.48
02/25/2016,-0.0468%,1022.4
02/24/2016,0.1198%,1022.88
02/23/2016,0.2248%,1021.66
02/22/2016,0.1362%,1019.37
02/19/2016,0.0779%,1017.98
02/18/2016,0.0899%,1017.19
02/17/2016,0.0606%,1016.28
02/16/2016,0.0575%,1015.66
02/12/2016,0.0561%,1015.08
02/11/2016,-0.3074%,1014.51
02/10/2016,0.7075%,1017.63
02/09/2016,0.0518%,1010.49
02/08/2016,-1.0809%,1009.96
02/05/2016,-0.9787%,1021
02/04/2016,-0.6993%,1031.09
02/03/2016,0.1243%,1038.35
02/02/2016,-0.2634%,1037.06
02/01/2016,0.1834%,1039.8
01/29/2016,0.3999%,1037.9
01/28/2016,-0.3632%,1033.76
01/27/2016,-0.4954%,1037.53
01/26/2016,-0.1439%,1042.7
01/25/2016,0.3364%,1044.2
01/22/2016,0.0826%,1040.7
01/21/2016,-0.0099%,1039.84
01/20/2016,-0.1962%,1039.94
01/19/2016,-0.1094%,1041.99
01/15/2016,0.0145%,1043.13
01/14/2016,-0.1641%,1042.98
01/13/2016,-0.0482%,1044.69
01/12/2016,0.3229%,1045.19
01/11/2016,0.3315%,1041.83
01/08/2016,-0.0151%,1038.39
01/07/2016,0.1141%,1038.55
01/06/2016,0.1311%,1037.36
01/05/2016,0.1097%,1036
01/04/2016,-0.5053%,1034.87
12/31/2015,-0.1751%,1040.12
12/30/2015,0.1477%,1041.95
12/29/2015,0.328%,1040.41
12/28/2015,-0.0114%,1037.01
12/24/2015,-0.0325%,1037.13
12/23/2015,-0.1939%,1037.47
12/22/2015,-0.1516%,1039.48
12/21/2015,-0.1836%,1041.06
12/18/2015,-0.1927%,1042.98
12/17/2015,0.2052%,1044.99
12/16/2015,-0.0725%,1042.85
12/15/2015,0.3608%,1043.61
12/14/2015,0.0925%,1039.86
12/11/2015,-0.0757%,1038.9
12/10/2015,-0.3623%,1039.68
12/09/2015,-0.161%,1043.46
12/08/2015,0.107%,1045.14
12/07/2015,0.183%,1044.03
12/04/2015,0.0175%,1042.12
12/03/2015,0.2283%,1041.94
12/02/2015,0.4114%,1039.56
12/01/2015,-0.1259%,1035.3
11/30/2015,-0.0865%,1036.61
11/27/2015,-0.0269%,1037.51
11/25/2015,0.1467%,1037.79
11/24/2015,-0.0881%,1036.27
11/23/2015,-0.0982%,1037.18
11/20/2015,-0.0351%,1038.2
11/19/2015,-0.0288%,1038.56
11/18/2015,-0.2694%,1038.86
11/17/2015,0.1111%,1041.67
11/16/2015,0.1409%,1040.51
11/13/2015,-0.0064%,1039.05
11/12/2015,0.0733%,1039.12
11/11/2015,0.0678%,1038.35
11/10/2015,0.2513%,1037.65
11/09/2015,-0.3095%,1035.05
11/06/2015,0.0427%,1038.26
11/05/2015,0.448%,1037.82
11/04/2015,-0.5337%,1033.19
11/03/2015,-0.2028%,1038.74
11/02/2015,-0.1277%,1040.85
10/30/2015,-0.0772%,1042.18
10/29/2015,0.2941%,1042.98
10/28/2015,0.016%,1039.93
10/27/2015,0.18%,1039.76
10/26/2015,-0.0026%,1037.89
10/23/2015,0.2617%,1037.92
10/22/2015,-0.1773%,1035.21
10/21/2015,0.141%,1037.05
10/20/2015,0.1414%,1035.59
10/19/2015,0.4388%,1034.13
10/16/2015,0.2159%,1029.61
10/15/2015,0.4771%,1027.39
10/14/2015,-0.0355%,1022.51
10/13/2015,0.0603%,1022.87
10/12/2015,0.0651%,1022.26
10/09/2015,-0.4345%,1021.59
10/08/2015,-0.1689%,1026.05
10/07/2015,-0.449%,1027.79
10/06/2015,-0.0393%,1032.42
10/05/2015,0.1078%,1032.83
10/02/2015,-0.2238%,1031.72
10/01/2015,0.2826%,1034.03
09/30/2015,0.3861%,1031.12
09/29/2015,-0.1116%,1027.15
09/28/2015,-0.1594%,1028.3
09/25/2015,0.3185%,1029.94
09/24/2015,-0.0662%,1026.67
09/23/2015,0.3695%,1027.35
09/22/2015,-0.0902%,1023.57
09/21/2015,0.2761%,1024.49
09/18/2015,-0.4814%,1021.67
09/17/2015,0.5297%,1026.61
09/16/2015,0.0155%,1021.2
09/15/2015,0.0657%,1021.04
09/14/2015,0.1392%,1020.37
09/11/2015,-0.1759%,1018.96
09/10/2015,0.2297%,1020.75
09/09/2015,0.1641%,1018.41
09/08/2015,0.0374%,1016.74
09/04/2015,0.194%,1016.36
09/03/2015,0.166%,1014.4
09/02/2015,0.2934%,1012.72
09/01/2015,-0.0982%,1009.75
08/31/2015,0.0837%,1010.74
08/28/2015,-0.4032%,1009.9
08/27/2015,0.2553%,1013.99
08/26/2015,0.073%,1011.41
08/25/2015,0.366%,1010.67
08/24/2015,0.313%,1006.98
08/21/2015,-0.3782%,1003.84
08/20/2015,-0.6002%,1007.65
08/19/2015,0.1669%,1013.74
08/18/2015,-0.0272%,1012.05
08/17/2015,-0.0274%,1012.32
08/14/2015,0.172%,1012.6
08/13/2015,0.6512%,1010.86
08/12/2015,-0.4291%,1004.32
08/11/2015,-0.0435%,1008.65
08/10/2015,0.2303%,1009.09
08/07/2015,-0.2831%,1006.77
08/06/2015,0.032%,1009.63
08/05/2015,-0.0357%,1009.3
08/04/2015,-0.1418%,1009.66
08/03/2015,0.2164%,1011.1
07/31/2015,0.3814%,1008.91
07/30/2015,-0.1306%,1005.08
07/29/2015,0.5485%,1006.4
07/28/2015,0.2966%,1000.91
07/27/2015,-0.3084%,997.95
07/24/2015,0.0549%,1001.03
07/23/2015,-0.0598%,1000.48
07/22/2015,-0.1%,1001.08
07/21/2015,-0.0201%,1002.09
07/20/2015,0.2255%,1002.29
07/17/2015,0.0269%,1000.03
07/16/2015,0.0736%,999.76
07/15/2015,0.0693%,999.03
07/14/2015,-0.0436%,998.34
07/13/2015,0.1413%,998.77
07/10/2015,0.6094%,997.36
07/09/2015,0.2308%,991.32
07/08/2015,-0.2613%,989.04
07/07/2015,0.1005%,991.63
07/06/2015,-0.2646%,990.63
07/02/2015,-0.2768%,993.26
07/01/2015,0.1398%,996.02
06/30/2015,-0.0178%,994.63
06/29/2015,0.0096%,994.8
06/26/2015,0.0712%,994.71
06/25/2015,0.2156%,994
06/24/2015,-0.0186%,991.86
06/23/2015,0.0085%,992.05
06/22/2015,0.1893%,991.96
06/19/2015,-0.1024%,990.09
06/18/2015,-0.1112%,991.1
06/17/2015,-0.0874%,992.21
06/16/2015,0.1815%,993.08
06/15/2015,0.2339%,991.28
06/12/2015,-0.0809%,988.96
06/11/2015,0.0918%,989.76
06/10/2015,0.1775%,988.86
06/09/2015,0.1186%,987.1
06/08/2015,0.0767%,985.93
06/05/2015,0.0501%,985.18
06/04/2015,-0.0763%,984.69
06/03/2015,0.1261%,985.44
06/02/2015,0.0416%,984.2
06/01/2015,-0.0141%,983.79
05/29/2015,-0.2133%,983.93
05/28/2015,-0.1446%,986.03
05/27/2015,0.2764%,987.46
05/26/2015,-0.2259%,984.74
05/22/2015,-0.2045%,986.97
05/21/2015,-0.0175%,988.99
05/20/2015,0.1346%,989.16
05/19/2015,-0.1573%,987.83
05/18/2015,-0.0861%,989.39
05/15/2015,0.0215%,990.24
05/14/2015,-0.0724%,990.03
05/13/2015,0.0925%,990.75
05/12/2015,-0.433%,989.83
05/11/2015,-0.0752%,994.14
05/08/2015,0.3163%,994.88
05/07/2015,0.2421%,991.75
05/06/2015,0.0946%,989.35
05/05/2015,-0.215%,988.42
05/04/2015,-0.0236%,990.55
05/01/2015,0.2435%,990.78
04/30/2015,-0.1546%,988.37
04/29/2015,0.1483%,989.9
04/28/2015,-0.0958%,988.44
04/27/2015,-0.1068%,989.39
04/24/2015,-0.0239%,990.44
04/23/2015,-0.1078%,990.68
04/22/2015,-0.1506%,991.75
04/21/2015,0.0233%,993.25
04/20/2015,0.0981%,993.01
04/17/2015,-0.1408%,992.04
04/16/2015,-0.1403%,993.44
04/15/2015,-0.1092%,994.84
04/14/2015,-0.1669%,995.92
04/13/2015,0.0207%,997.59
04/10/2015,0.1441%,997.38
04/09/2015,-0.2647%,995.95
04/08/2015,-0.1294%,998.59
04/07/2015,-0.1201%,999.88
04/06/2015,-0.2209%,1001.09
04/02/2015,-0.0509%,1003.3
04/01/2015,0.081%,1003.81
03/31/2015,0.1299%,1003
03/30/2015,0.0463%,1001.7
03/27/2015,0.0846%,1001.23
03/26/2015,0.097%,1000.39
03/25/2015,-0.1403%,999.42
03/24/2015,0.0858%,1000.82
03/23/2015,-0.1295%,999.97
03/20/2015,-0.0932%,1001.26
03/19/2015,-0.0245%,1002.2
03/18/2015,0.0351%,1002.44
03/17/2015,0.3325%,1002.09
03/16/2015,0.1178%,998.77
03/13/2015,0.1884%,997.59
03/12/2015,0.1819%,995.72
03/11/2015,0.1729%,993.91
03/10/2015,0.0339%,992.2
03/09/2015,0.1176%,991.86
03/06/2015,-0.1373%,990.69
03/05/2015,0.0329%,992.06
03/04/2015,-0.1119%,991.73
03/03/2015,-0.0431%,992.84
03/02/2015,0.0627%,993.27
02/27/2015,0.1281%,992.65
02/26/2015,0.1193%,991.38
02/25/2015,0.0713%,990.19
02/24/2015,0.034%,989.49
02/23/2015,0.1009%,989.15
02/20/2015,0.0177%,988.16
02/19/2015,0.0241%,987.98
02/18/2015,0.1692%,987.74
02/17/2015,-0.1334%,986.07
02/13/2015,-0.0237%,987.39
02/12/2015,0.1014%,987.63
02/11/2015,0.0558%,986.62
02/10/2015,0.1985%,986.07
02/09/2015,-0.2669%,984.12
02/06/2015,-0.1208%,986.75
02/05/2015,-0.1801%,987.95
02/04/2015,0.141%,989.73
02/03/2015,0.146%,988.34
02/02/2015,-0.0582%,986.89
01/30/2015,-0.2042%,987.47
01/29/2015,0.3346%,989.49
01/28/2015,0.1134%,986.19
01/27/2015,0.0491%,985.07
01/26/2015,-0.0305%,984.59
01/23/2015,0.1486%,984.89
01/22/2015,0.2585%,983.43
01/21/2015,-0.4225%,980.89
01/20/2015,-0.3068%,985.06
01/16/2015,-0.0172%,988.09
01/15/2015,-0.1201%,988.26
01/14/2015,0.0849%,989.44
01/13/2015,-0.1381%,988.61
01/12/2015,0.0309%,989.97
01/09/2015,0.2407%,989.67
01/08/2015,-0.0765%,987.29
01/07/2015,0.1571%,988.05
01/06/2015,0.113%,986.5
01/05/2015,0.1739%,985.38
01/02/2015,-0.2683%,983.67
12/31/2014,-0.095%,986.32
12/30/2014,-0.1078%,987.26
12/29/2014,0.0151%,988.32
12/26/2014,0.027%,988.17
12/24/2014,-0.0724%,987.91
12/23/2014,0.0249%,988.62
12/22/2014,0.1161%,988.38
12/19/2014,0.1102%,987.23
12/18/2014,0.1006%,986.14
12/17/2014,-0.1774%,985.15
12/16/2014,-0.1486%,986.9
12/15/2014,0.023%,988.37
12/12/2014,-0.1498%,988.15
12/11/2014,0.0394%,989.63
12/10/2014,-0.1093%,989.24
12/09/2014,-0.0024%,990.32
12/08/2014,0.0591%,990.34
12/05/2014,0.1081%,989.76
12/04/2014,0.1393%,988.69
12/03/2014,0.1295%,987.32
12/02/2014,0.0967%,986.04
12/01/2014,-0.1159%,985.09
11/28/2014,0.1808%,986.23
11/26/2014,-0.0768%,984.45
11/25/2014,0.1955%,985.21
11/24/2014,0.1245%,983.28
11/21/2014,-0.0472%,982.06
11/20/2014,0.026%,982.52
11/19/2014,0.0378%,982.27
11/18/2014,0.0739%,981.9
11/17/2014,-0.1249%,981.17
11/14/2014,0.0975%,982.4
11/13/2014,-0.1047%,981.44
11/12/2014,-0.027%,982.47
11/11/2014,-0.0421%,982.74
11/10/2014,-0.2308%,983.15
11/07/2014,0.0889%,985.42
11/06/2014,-0.0039%,984.55
11/05/2014,-0.0764%,984.59
11/04/2014,-0.084%,985.34
11/03/2014,-0.0649%,986.17
10/31/2014,0.0695%,986.81
10/30/2014,0.1192%,986.12
10/29/2014,0.0594%,984.95
10/28/2014,0.2221%,984.37
10/27/2014,0.0126%,982.18
10/24/2014,0.0164%,982.06
10/23/2014,0.3153%,981.9
10/22/2014,0.261%,978.81
10/21/2014,-0.0939%,976.27
10/20/2014,-0.2913%,977.18
10/17/2014,0.0442%,980.04
10/16/2014,0.0087%,979.6
10/15/2014,-0.0601%,979.52
10/14/2014,-0.0727%,980.11
10/13/2014,0.0914%,980.82
10/10/2014,-0.0159%,979.92
10/09/2014,0.0892%,980.08
10/08/2014,0.1407%,979.21
10/07/2014,0.0491%,977.83
10/06/2014,-0.1653%,977.35
10/03/2014,0.0361%,978.97
10/02/2014,0.0061%,978.61
10/01/2014,0.1693%,978.56
09/30/2014,0.0404%,976.9
09/29/2014,0.0371%,976.51
09/26/2014,0.0408%,976.14
09/25/2014,0.0384%,975.75
09/24/2014,0.2956%,975.37
09/23/2014,-0.093%,972.5
09/22/2014,-0.1077%,973.4
09/19/2014,-0.011%,974.45
09/18/2014,0.1357%,974.56
09/17/2014,0.0102%,973.24
09/16/2014,0.0706%,973.14
09/15/2014,-0.077%,972.45
09/12/2014,-0.1088%,973.2
09/11/2014,0.0377%,974.26
09/10/2014,-0.0114%,973.89
09/09/2014,-0.0971%,974
09/08/2014,0.0384%,974.95
09/05/2014,-0.0632%,974.58
09/04/2014,-0.0533%,975.19
09/03/2014,0.1271%,975.71
09/02/2014,0.0965%,974.48
08/29/2014,0.0569%,973.54
08/28/2014,-0.0188%,972.98
08/27/2014,0.0284%,973.17
08/26/2014,-0.041%,972.89
08/25/2014,-0.1187%,973.29
08/22/2014,0.0419%,974.45
08/21/2014,0.0247%,974.04
08/20/2014,0.0096%,973.8
08/19/2014,-0.0445%,973.7
08/18/2014,0.1853%,974.14
08/15/2014,-0.0188%,972.33
08/14/2014,-0.0559%,972.52
08/13/2014,0.1143%,973.06
08/12/2014,-0.0477%,971.95
08/11/2014,0.1555%,972.41
08/08/2014,0.2537%,970.9
08/07/2014,0.0037%,968.45
08/06/2014,-0.0393%,968.41
08/05/2014,0.2222%,968.79
08/04/2014,0.0268%,966.64
08/01/2014,0.1219%,966.39
07/31/2014,-0.2244%,965.21
07/30/2014,-0.2098%,967.38
07/29/2014,-0.1191%,969.41
07/28/2014,-0.0359%,970.57
07/25/2014,0.1111%,970.92
07/24/2014,-0.1742%,969.84
07/23/2014,-0.124%,971.53
07/22/2014,0.0455%,972.74
07/21/2014,0.0456%,972.3
07/18/2014,0.2162%,971.85
07/17/2014,0.1635%,969.76
07/16/2014,-0.0165%,968.17
07/15/2014,-0.1487%,968.33
07/14/2014,0.0867%,969.78
07/11/2014,-0.0147%,968.94
07/10/2014,0.1726%,969.08
07/09/2014,0.0537%,967.41
07/08/2014,0.0513%,966.89
07/07/2014,-0.0134%,966.39
07/03/2014,0.063%,966.52
07/02/2014,0.0353%,965.91
07/01/2014,0.2554%,965.57
06/30/2014,0.1101%,963.11
06/27/2014,0.0468%,962.06
06/26/2014,0.0088%,961.61
06/25/2014,0.1155%,961.52
06/24/2014,0.0453%,960.41
06/23/2014,-0.2504%,959.98
06/20/2014,0.0958%,962.39
06/19/2014,-0.1531%,961.47
06/18/2014,-0.126%,962.94
06/17/2014,0.0251%,964.15
06/16/2014,0.0724%,963.91
06/13/2014,-0.085%,963.22
06/12/2014,-0.1979%,964.04
06/11/2014,-0.0014%,965.95
06/10/2014,0.0303%,965.96
